1214991182	20241111	202411	2024	2024.8521	USA	UNITED STATES	USA								COP	POLICE						COP			1	193	193	19	4	-10.0	4	1	4	-6.77290836653387	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20241211113000	https://www.newsweek.com/who-luigi-mangione-mother-kathleen-son-reported-missing-san-francisco-1998919
1214991183	20241111	202411	2024	2024.8521	USA	WISCONSIN	USA								GOV	AUTHORITIES						GOV			0	043	043	04	1	2.8	2	1	2	-7.17488789237668	1	Canada	CA	CA		60	-96	CA	3	Green Lake, Wisconsin, United States	US	USWI		43.8441	-88.9601	1565822	1	Canada	CA	CA		60	-96	CA	20241211113000	https://www.newsweek.com/wisconsin-kayaker-who-faked-death-fled-europe-arrested-1998926
1214991184	20241111	202411	2024	2024.8521	USA	WISCONSIN	USA								GOV	AUTHORITIES						GOV			0	043	043	04	1	2.8	2	1	2	-7.17488789237668	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Green Lake, Wisconsin, United States	US	USWI		43.8441	-88.9601	1565822	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241211113000	https://www.newsweek.com/wisconsin-kayaker-who-faked-death-fled-europe-arrested-1998926
1214991185	20241111	202411	2024	2024.8521	USA	WISCONSIN	USA								GOV	AUTHORITIES						GOV			0	043	043	04	1	2.8	6	1	6	-7.17488789237668	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	1	Canada	CA	CA		60	-96	CA	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241211113000	https://www.newsweek.com/wisconsin-kayaker-who-faked-death-fled-europe-arrested-1998926
1214991186	20241111	202411	2024	2024.8521	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	4	1	4	-1.92307692307692	3	Wayne County, West Virginia, United States	US	USWV	WV099	38.1501	-82.4499	1550056	3	Wayne County, West Virginia, United States	US	USWV		38.1501	-82.4499	1550056	3	Wayne County, West Virginia, United States	US	USWV		38.1501	-82.4499	1550056	20241211113000	https://www.herald-dispatch.com/news/outgoing-wayne-commissioner-maddox-contests-opponents-victory/article_2ff003dc-b716-11ef-b814-0fac853bb778.html
1214991187	20241111	202411	2024	2024.8521	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			0	043	043	04	1	2.8	2	1	2	-1.12016293279022	2	California, United States	US	USCA		36.17	-119.746	CA	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	20241211113000	https://www.latimes.com/politics/story/2024-12-11/barabak-column-congress-california-delegation-women-katie-porter
1214991188	20241111	202411	2024	2024.8521	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			0	043	043	04	1	2.8	2	1	2	-1.12016293279022	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20241211113000	https://www.latimes.com/politics/story/2024-12-11/barabak-column-congress-california-delegation-women-katie-porter
1214991189	20241111	202411	2024	2024.8521	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	051	051	05	1	3.4	2	1	2	-1.92307692307692	3	Wayne County, West Virginia, United States	US	USWV	WV099	38.1501	-82.4499	1550056	3	Wayne County, West Virginia, United States	US	USWV		38.1501	-82.4499	1550056	3	Wayne County, West Virginia, United States	US	USWV		38.1501	-82.4499	1550056	20241211113000	https://www.herald-dispatch.com/news/outgoing-wayne-commissioner-maddox-contests-opponents-victory/article_2ff003dc-b716-11ef-b814-0fac853bb778.html
1214991190	20241111	202411	2024	2024.8521	scoLEG	SCOTTISH			sco			LEG			CVL	CIVIL SOCIETY						CVL			1	020	020	02	1	3.0	5	1	5	0.24096385542168	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241211113000	https://www.bigissue.com/opinion/scotland-two-child-benefit-cap-westminster-poverty/
1214991191	20241204	202412	2024	2024.9151	COP	POLICE						COP			AFG	KABUL	AFG								1	190	190	19	4	-10.0	8	1	8	-8.24742268041241	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20241211113000	https://pajhwok.com/2024/12/11/police-raid-south-korean-presidents-office/
1214991192	20241204	202412	2024	2024.9151	GBR	UNITED KINGDOM	GBR								GOV	KING						GOV			1	040	040	04	1	1.0	1	1	1	2.24215246636772	4	Kings Norton, Birmingham, United Kingdom	UK	UKA7	40136	52.4	-1.93333	-2600178	4	Kings Norton, Birmingham, United Kingdom	UK	UKA7	40136	52.4	-1.93333	-2600178	4	Kings Norton, Birmingham, United Kingdom	UK	UKA7	40136	52.4	-1.93333	-2600178	20241211113000	https://bromsgrovestandard.co.uk/news/midlands-rail-hub-to-deliver-trains-every-10-minutes-on-cross-city-line/
1214991193	20241204	202412	2024	2024.9151	GBR	UNITED KINGDOM	GBR								GOV	KING						GOV			1	040	040	04	1	1.0	1	1	1	2.24215246636772	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	4	Kings Norton, Birmingham, United Kingdom	UK	UKA7	40136	52.4	-1.93333	-2600178	20241211113000	https://bromsgrovestandard.co.uk/news/midlands-rail-hub-to-deliver-trains-every-10-minutes-on-cross-city-line/
1214991194	20241204	202412	2024	2024.9151	GOV	KING						GOV			GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	2	1	2	2.24215246636772	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	20241211113000	https://bromsgrovestandard.co.uk/news/midlands-rail-hub-to-deliver-trains-every-10-minutes-on-cross-city-line/
1214991195	20241204	202412	2024	2024.9151	JPN	JAPAN	JPN								KOR	SEOUL	KOR								1	030	030	03	1	4.0	2	1	2	-0.15151515151515	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	North Korea	KN	KN		40	127	KN	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20241211113000	https://www.koreatimes.co.kr:443/www/world/2024/12/501_388205.html
1214991196	20241204	202412	2024	2024.9151	OPP	PROTESTER						OPP													0	141	141	14	3	-6.5	10	1	10	-5.68181818181818	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20241211113000	https://www.newsweek.com/nancy-mace-assault-james-mcintyre-transgender-1998914
1214991197	20241204	202412	2024	2024.9151	USAGOV	NASA	USA					GOV			GOV	SPACE AGENCY						GOV			1	192	192	19	4	-9.5	10	1	10	1.33555926544241	0								0								0								20241211113000	https://www.theregister.com/2024/12/11/nasa_orion_10/
1214991198	20241210	202412	2024	2024.9315	COP	POLICE						COP			MWI	LILONGWE	MWI								1	111	111	11	3	-2.0	6	1	6	-9.04255319148936	4	Kawale, Mzimba, Malawi	MI	MI15	19318	-12.7	33.6667	-1482412	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20241211113000	https://www.faceofmalawi.com/2024/12/11/angry-villagers-set-ablaze-house-vehicles-motorcycles-in-lilongwe-police-condemns-the-act/
1214991199	20241210	202412	2024	2024.9315	MWICOP	MALAWI	MWI					COP			MWI	MALAWI	MWI								1	111	111	11	3	-2.0	2	1	2	-9.04255319148936	4	Kawale, Mzimba, Malawi	MI	MI15	19318	-12.7	33.6667	-1482412	4	Kawale, Mzimba, Malawi	MI	MI15	19318	-12.7	33.6667	-1482412	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20241211113000	https://www.faceofmalawi.com/2024/12/11/angry-villagers-set-ablaze-house-vehicles-motorcycles-in-lilongwe-police-condemns-the-act/
