1214579906	20241209	202412	2024	2024.9288											SAU	RIYADH	SAU								1	042	042	04	1	1.9	2	1	2	-6.51408450704225	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20241209154500	https://thebulletin.org/2024/12/report-widespread-land-degradation-impacting-an-area-greater-than-antarctica-threatens-global-climate/
1214579907	20241209	202412	2024	2024.9288											SET	SETTLER						SET			0	043	043	04	1	2.8	5	1	5	0.58078141499472	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20241209154500	https://screenrant.com/far-side-comics-difficult-to-decipher-gary-larson/
1214579908	20241209	202412	2024	2024.9288											SPY	INTELLIGENCE						SPY			1	046	046	04	1	7.0	10	1	10	4.38799076212471	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241209154500	https://www.marketscreener.com/quote/stock/UNITED-NATURAL-FOODS-INC-55644148/news/United-Natural-Foods-Inc-NYSE-UNFI-Shares-Bought-by-BNP-Paribas-Financial-Markets-48552686/
1214579909	20241209	202412	2024	2024.9288											SWE	SWEDEN	SWE								0	043	043	04	1	2.8	4	1	4	4.2833607907743	0								1	Sweden	SW	SW		62	15	SW	1	Australia	AS	AS		-25	135	AS	20241209154500	https://eturbonews.com/wtm-connect-events-receive-warm-welcome/
1214579910	20241209	202412	2024	2024.9288											SYR	SYRIA	SYR								0	010	010	01	1	0.0	1	1	1	-7.39299610894942	0								4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	1	Turkey	TU	TU		39.059012	34.911546	TU	20241209154500	https://www.al-monitor.com/originals/2024/12/syrians-search-loved-ones-missing-assads-jails
1214579911	20241209	202412	2024	2024.9288											SYR	SYRIA	SYR								1	013	013	01	1	0.4	10	1	10	-3.06122448979592	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20241209154500	https://politiko.al/english/bota/biden-shba-do-te-bashkepunoje-me-partneret-per-alternativat-ne-siri-pas-per-i520915
1214579912	20241209	202412	2024	2024.9288											TUR	TURKEY	TUR								0	036	036	03	1	4.0	1	1	1	-6.63600525624178	0								4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241209154500	https://www.geopoliticalmonitor.com/the-fall-of-assad-syrias-turning-point-and-the-path-ahead/
1214579913	20241209	202412	2024	2024.9288											TUR	TURKEY	TUR								0	036	036	03	1	4.0	4	1	4	-6.63600525624178	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	20241209154500	https://www.geopoliticalmonitor.com/the-fall-of-assad-syrias-turning-point-and-the-path-ahead/
1214579914	20241209	202412	2024	2024.9288											TUR	TURKEY	TUR								1	172	172	17	4	-5.0	4	1	4	-1.44927536231884	0								1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20241209154500	https://radaronline.com/p/james-bond-daniel-craig-messy-sex-reveals-shooting-007-movies-strung-out-six-months/
1214579915	20241209	202412	2024	2024.9288											UKR	UKRAINE	UKR								0	080	080	08	2	5.0	2	1	2	-2.26130653266332	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241209154500	https://mb.com.ph/2024/12/9/zelenskyy-open-to-western-troops-providing-security-for-end-to-war-in-ukraine
1214579916	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-1.06723585912486	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20241209154500	https://www.yahoo.com/news/republicans-wonder-mtg-doge-role-150000975.html
1214579917	20241209	202412	2024	2024.9288											USA	TEXAS	USA								0	030	030	03	1	4.0	1	1	1	1.72299536116634	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20241209154500	https://www.keranews.org/texas-news/2024-12-09/dustin-burrows-says-he-has-votes-to-be-texas-house-speaker-after-david-cook-wins-gop-caucus-vote
1214579918	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								1	0353	035	03	1	7.0	2	1	2	9.13461538461539	0								3	Isabella Stewart Gardner Museum, Massachusetts, United States	US	USMA		42.3384	-71.0992	1971386	3	Museum Of Fine Arts, Massachusetts, United States	US	USMA		42.3398	-71.0939	1971565	20241209154500	https://hsph.harvard.edu/student-life/life-in-boston/
1214579919	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								1	0353	035	03	1	7.0	4	1	4	9.13461538461539	0								3	Museum Of Fine Arts, Massachusetts, United States	US	USMA		42.3398	-71.0939	1971565	3	Museum Of Fine Arts, Massachusetts, United States	US	USMA		42.3398	-71.0939	1971565	20241209154500	https://hsph.harvard.edu/student-life/life-in-boston/
1214579920	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	1.72299536116634	0								3	Mansfield, Texas, United States	US	USTX	TX439	32.5632	-97.1417	1340898	3	Mansfield, Texas, United States	US	USTX	TX439	32.5632	-97.1417	1340898	20241209154500	https://www.keranews.org/texas-news/2024-12-09/dustin-burrows-says-he-has-votes-to-be-texas-house-speaker-after-david-cook-wins-gop-caucus-vote
1214579921	20241209	202412	2024	2024.9288											USA	THE US	USA								1	037	037	03	1	5.0	8	1	8	-1.56985871271585	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20241209154500	https://nypost.com/2024/12/09/lifestyle/merriam-websters-2024-word-of-the-year-is-polarization/
1214579922	20241209	202412	2024	2024.9288											USA	THE US	USA								1	037	037	03	1	5.0	2	1	2	-1.56985871271585	0								3	Patapsco River, Maryland, United States	US	USMD		39.1737	-76.4433	597875	3	Patapsco River, Maryland, United States	US	USMD		39.1737	-76.4433	597875	20241209154500	https://nypost.com/2024/12/09/lifestyle/merriam-websters-2024-word-of-the-year-is-polarization/
1214579923	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	4.20899854862119	0								3	Colonial Heights, South Carolina, United States	US	USSC		34.1687	-82.0221	1234076	3	Colonial Heights, South Carolina, United States	US	USSC		34.1687	-82.0221	1234076	20241209154500	https://richmond.com/holiday/christmas-mother/chesterfield-colonial-heights-christmas-mother-uses-twitch-to-fundraise/article_2c3f660a-b25d-11ef-9b18-eb7af0d7dd24.html
1214579924	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								1	040	040	04	1	1.0	6	1	6	-4.23611111111111	0								3	Florence County, South Carolina, United States	US	USSC		34.0502	-79.6665	1248001	3	Florence County, South Carolina, United States	US	USSC		34.0502	-79.6665	1248001	20241209154500	https://www.postandcourier.com/pee-dee/news/florence-county-panhandling-roads-ban-unconstitutional/article_75705fde-ae82-11ef-b99b-4b874637f908.html
1214579925	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	0.91027308192458	0								3	Punta Rassa, Florida, United States	US	USFL		26.4879	-82.0123	289383	3	Punta Rassa, Florida, United States	US	USFL		26.4879	-82.0123	289383	20241209154500	https://www.captivasanibel.com/2024/12/09/city-council-moves-roundabout-on-to-design-phase/
1214579926	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-0.72992700729927	0								3	Faulkner Hospital, Massachusetts, United States	US	USMA		42.3013	-71.1285	603226	3	Faulkner Hospital, Massachusetts, United States	US	USMA		42.3013	-71.1285	603226	20241209154500	https://www.bostonglobe.com/2024/12/09/metro/food-distribution-hub-roxbury/
1214579927	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	7.45614035087719	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20241209154500	https://www.kplctv.com/2024/12/09/childrens-business-fair-returns-lake-charles/
1214579928	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-0.88062622309198	0								3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20241209154500	https://www.yahoo.com/news/meet-david-sacks-member-paypal-145525153.html
1214579929	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-0.586510263929619	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20241209154500	https://kyma.com/news/california-news/2024/12/09/syrian-community-in-san-francisco-celebrate-fall-of-the-assad-regime/
1214579930	20241209	202412	2024	2024.9288											USA	HAWAII	USA								0	042	042	04	1	1.9	1	1	1	-1.61073825503355	0								3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20241209154500	https://www.kwxx.com/2024/12/09/two-pearl-harbor-survivors-return-to-honor-those-killed-in-attack/
1214579931	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	3.44827586206896	0								3	Finger Lakes, New York, United States	US	USNY		42.8334	-77	971953	3	Finger Lakes, New York, United States	US	USNY		42.8334	-77	971953	20241209154500	https://www.wxxinews.org/2024-12-09/what-would-a-bills-super-bowl-mean-for-western-new-york
1214579932	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-1.06723585912486	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20241209154500	https://www.yahoo.com/news/republicans-wonder-mtg-doge-role-150000975.html
1214579933	20241209	202412	2024	2024.9288											USA	MICHIGAN	USA								1	042	042	04	1	1.9	8	2	8	-1.26315789473684	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20241209154500	https://banana1015.com/ixp/689/p/ufo-report-michigan-2024/
1214579934	20241209	202412	2024	2024.9288											USA	BUFFALO	USA								1	042	042	04	1	1.9	6	1	6	-0.66864784546805	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20241209154500	https://www.buffalorising.com/2024/12/secrets-of-buffalos-gilded-age-inexplicable-rash-irreversible/
1214579935	20241209	202412	2024	2024.9288											USA	AMERICAN	USA								0	043	043	04	1	2.8	1	1	1	4.45475638051044	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20241209154500	https://www.buzznet.com/2024/12/royals-favorite-fashion-designers/
1214579936	20241209	202412	2024	2024.9288											USA	LOS ANGELES	USA								0	046	046	04	1	7.0	10	1	10	-0.67567567567568	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20241209154500	https://dailycaller.com/2024/12/09/los-angeles-times-journalists-fume-at-owner-over-plans-to-implement-bias-meter-for-their-coverage/
1214579937	20241209	202412	2024	2024.9288											USA	MINNESOTA	USA								0	051	051	05	1	3.4	2	1	2	3.88086642599278	0								3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	20241209154500	https://www.minnpost.com/economy/2024/12/minnesota-food-shelves-look-for-ways-to-serve-more-than-cans-and-boxes/
1214579938	20241209	202412	2024	2024.9288											USA	LOS ANGELES	USA								1	057	057	05	1	8.0	2	1	2	-1.12994350282486	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20241209154500	https://www.yardbarker.com/mlb/articles/whats_next_for_toronto_blue_jays_after_missing_out_on_juan_soto/s1_17016_41376735
1214579939	20241209	202412	2024	2024.9288											USA	THE US	USA								1	112	112	11	3	-2.0	8	1	8	-3.63636363636364	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241209154500	https://news.sky.com/story/lockerbie-bombing-part-of-pan-am-flight-103-moved-to-us-ahead-of-abu-agila-masud-trial-13270357
1214579940	20241209	202412	2024	2024.9288											USA	THE US	USA								1	112	112	11	3	-2.0	2	1	2	-3.63636363636364	0								4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20241209154500	https://news.sky.com/story/lockerbie-bombing-part-of-pan-am-flight-103-moved-to-us-ahead-of-abu-agila-masud-trial-13270357
1214579941	20241209	202412	2024	2024.9288											USA	NEW MEXICO	USA								1	173	173	17	4	-5.0	2	1	2	-0.34883720930232	0								3	Washburn University, Kansas, United States	US	USKS		39.0366	-95.7002	482720	3	Washburn University, Kansas, United States	US	USKS		39.0366	-95.7002	482720	20241209154500	https://www.yahoo.com/news/mediation-over-rio-grande-water-150100103.html
1214579942	20241209	202412	2024	2024.9288											USA	NEW MEXICO	USA								1	173	173	17	4	-5.0	2	1	2	-0.34883720930232	0								1	Mexico	MX	MX		23	-102	MX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20241209154500	https://www.yahoo.com/news/mediation-over-rio-grande-water-150100103.html
1214579943	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								1	1823	182	18	4	-10.0	4	1	4	-12.0481927710844	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20241209154500	https://www.tvguide.co.uk/schedule/8efd2972-5c94-54f6-8510-1457254dc4e1/see-no-evil
1214579944	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-10.6382978723404	0								3	Hamilton County, Ohio, United States	US	USOH		39.1834	-84.5333	1074043	3	Hamilton County, Ohio, United States	US	USOH		39.1834	-84.5333	1074043	20241209154500	https://www.yahoo.com/news/officials-id-teen-among-4-142732551.html
1214579945	20241209	202412	2024	2024.9288											USA	TEXAS	USA								1	190	190	19	4	-10.0	3	1	3	-1.02040816326531	0								3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	20241209154500	https://www.khou.com/article/news/crime/hockley-shooting-grandson-arrested-yellow-dawn-lane/285-a5e44387-16fc-4485-bc1a-5a7f4b9f922e
1214579946	20241209	202412	2024	2024.9288											USA	CHICAGO	USA								1	190	190	19	4	-10.0	10	1	10	-6.25	0								3	South Chicago, Illinois, United States	US	USIL		41.7228	-87.5364	418736	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20241209154500	https://www.yahoo.com/news/whiting-teenager-dies-being-shot-133033765.html
1214579947	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								0	190	190	19	4	-10.0	4	1	4	-1.56985871271585	0								3	Patapsco River, Maryland, United States	US	USMD		39.1737	-76.4433	597875	3	Patapsco River, Maryland, United States	US	USMD		39.1737	-76.4433	597875	20241209154500	https://nypost.com/2024/12/09/lifestyle/merriam-websters-2024-word-of-the-year-is-polarization/
1214579948	20241209	202412	2024	2024.9288											USA	NEBRASKA	USA								1	190	190	19	4	-10.0	10	1	10	-8.19672131147541	0								3	Stanton County, Nebraska, United States	US	USNE		41.9167	-97.1837	835905	3	Stanton County, Nebraska, United States	US	USNE		41.9167	-97.1837	835905	20241209154500	https://www.klkntv.com/man-arrested-after-crashing-into-bridge-guardrail-in-northeast-nebraska/
1214579949	20241209	202412	2024	2024.9288											USA	UNITED STATES	USA								1	193	193	19	4	-10.0	2	1	2	-10.6382978723404	0								3	Hamilton County, Ohio, United States	US	USOH		39.1834	-84.5333	1074043	3	Hamilton County, Ohio, United States	US	USOH		39.1834	-84.5333	1074043	20241209154500	https://www.yahoo.com/news/officials-id-teen-among-4-142732551.html
1214579950	20241209	202412	2024	2024.9288											USABUS	AMERICAN	USA					BUS			1	030	030	03	1	4.0	6	1	6	1.95439739413681	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20241209154500	https://www.traveldailynews.com/aviation/american-airlines-and-citi-extend-and-expand-co-branded-card-partnership/
1214579951	20241209	202412	2024	2024.9288											USABUS	VIRGINIA	USA					BUS			1	043	043	04	1	2.8	6	1	6	1.24223602484472	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20241209154500	https://virginiabusiness.com/breeden-vp-returns-from-retirement/
1214579952	20241209	202412	2024	2024.9288											USAEDU	UNITED STATES	USA					EDU			1	043	043	04	1	2.8	1	1	1	-0.88062622309198	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20241209154500	https://www.yahoo.com/news/meet-david-sacks-member-paypal-145525153.html
1214579953	20241209	202412	2024	2024.9288											USAEDU	UNITED STATES	USA					EDU			1	043	043	04	1	2.8	1	1	1	-0.88062622309198	0								3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	20241209154500	https://www.yahoo.com/news/meet-david-sacks-member-paypal-145525153.html
1214579954	20241209	202412	2024	2024.9288											USAEDU	UNITED STATES	USA					EDU			0	190	190	19	4	-10.0	1	1	1	-2.29885057471264	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20241209154500	https://screenrant.com/x-men-rogue-uncanny-team-name-cyclops-oped/
1214579955	20241209	202412	2024	2024.9288											USAGOV	NEW YORK	USA					GOV			0	036	036	03	1	4.0	6	1	6	-6.21546961325966	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241209154500	https://www.newsweek.com/trump-border-czar-issues-warning-democrats-1997500
1214579956	20241209	202412	2024	2024.9288											aka	ASANTE			aka						1	030	030	03	1	4.0	6	1	6	9.92366412213739	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20241209154500	https://www.ghanamma.com/2024/12/09/justice-blay-finally-agrees-to-extend-contract-with-asante-kotoko/
1214579957	20241209	202412	2024	2024.9288											sna	SHONA			sna						1	043	043	04	1	2.8	5	1	5	-5.8252427184466	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241209154500	https://www.tvguide.co.uk/schedule/2e76e212-a346-53f2-b682-1300544af315/coronation-street
1214579958	20241209	202412	2024	2024.9288	AFG	AFGHANISTAN	AFG																		0	172	172	17	4	-5.0	10	1	10	0.29229082937523	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20241209154500	https://hir.harvard.edu/breaking-gender-barriers-an-interview-with-nobel-peace-prize-laureate-malala-yousafzai/
1214579959	20241209	202412	2024	2024.9288	AFG	AFGHANISTAN	AFG								AFGINSTAL	TALIBAN	AFG	TAL				INS			1	110	110	11	3	-2.0	10	1	10	0.29229082937523	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20241209154500	https://hir.harvard.edu/breaking-gender-barriers-an-interview-with-nobel-peace-prize-laureate-malala-yousafzai/
1214579960	20241209	202412	2024	2024.9288	AFG	AFGHANISTAN	AFG								EDU	UNIVERSITY						EDU			0	010	010	01	1	0.0	2	1	2	-7.27554179566563	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20241209154500	https://www.courthousenews.com/icc-faces-slimmed-down-budget-sanction-threats/
1214579961	20241209	202412	2024	2024.9288	AFG	AFGHAN	AFG								EDU	SCHOOL						EDU			0	085	085	08	2	7.0	10	1	10	0.29229082937523	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20241209154500	https://hir.harvard.edu/breaking-gender-barriers-an-interview-with-nobel-peace-prize-laureate-malala-yousafzai/
1214579962	20241209	202412	2024	2024.9288	AFG	AFGHAN	AFG								PAK	PAKISTANI	PAK								1	042	042	04	1	1.9	5	1	5	-5.62770562770563	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	20241209154500	https://www.brecorder.com/news/40336680/two-terrorists-killed-one-injured-in-di-khan-ibo-ispr
1214579963	20241209	202412	2024	2024.9288	AFG	AFGHAN	AFG								PAK	PAKISTANI	PAK								1	042	042	04	1	1.9	3	1	3	-5.62770562770563	1	Afghanistan	AF	AF		33	66	AF	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	1	Afghanistan	AF	AF		33	66	AF	20241209154500	https://www.brecorder.com/news/40336680/two-terrorists-killed-one-injured-in-di-khan-ibo-ispr
1214579964	20241209	202412	2024	2024.9288	AFGGOVBUS	ISMAIL KHAN	AFG					GOV	BUS		UAF	TERRORIST						UAF			1	173	173	17	4	-5.0	1	1	1	-5.62770562770563	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	20241209154500	https://www.brecorder.com/news/40336680/two-terrorists-killed-one-injured-in-di-khan-ibo-ispr
1214579965	20241209	202412	2024	2024.9288	AFGINSTAL	TALIBAN	AFG	TAL				INS													0	172	172	17	4	-5.0	20	1	10	0.29229082937523	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20241209154500	https://hir.harvard.edu/breaking-gender-barriers-an-interview-with-nobel-peace-prize-laureate-malala-yousafzai/
1214579966	20241209	202412	2024	2024.9288	AFR	AFRICA	AFR																		1	110	110	11	3	-2.0	5	1	5	0.30349013657056	1	Rwanda	RW	RW		-2	30	RW	0								1	Rwanda	RW	RW		-2	30	RW	20241209154500	https://www.ecofinagency.com/finance/0912-46235-francophone-africa-gains-ground-in-venture-capital-and-economic-transformation
1214579967	20241209	202412	2024	2024.9288	AFR	AFRICA	AFR								CHN	CHINA	CHN								1	040	040	04	1	1.0	10	1	10	4.85714285714286	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241209154500	https://worldoil.com/news/2024/12/9/china-africa-think-tank-forum-highlights-alliance-for-key-oil-and-gas-projects/
1214579968	20241209	202412	2024	2024.9288	AFR	AFRICA	AFR								EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	1	1	1	-0.88062622309198	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	20241209154500	https://www.yahoo.com/news/meet-david-sacks-member-paypal-145525153.html
1214579969	20241209	202412	2024	2024.9288	AFR	AFRICA	AFR								USAEDU	UNITED STATES	USA					EDU			1	043	043	04	1	2.8	1	1	1	-0.88062622309198	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20241209154500	https://www.yahoo.com/news/meet-david-sacks-member-paypal-145525153.html
1214579970	20241209	202412	2024	2024.9288	AFR	AFRICA	AFR								USAEDU	UNITED STATES	USA					EDU			1	043	043	04	1	2.8	1	1	1	-0.88062622309198	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	3	Stanford, California, United States	US	USCA	CA085	37.4241	-122.166	1867061	20241209154500	https://www.yahoo.com/news/meet-david-sacks-member-paypal-145525153.html
1214579971	20241209	202412	2024	2024.9288	AFRBUS	AFRICA	AFR					BUS			GOVMIL	STATE OWNED						GOV	MIL		1	085	085	08	2	7.0	4	1	4	-3.87931034482759	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20241209154500	https://www.thesouthafrican.com/news/update-airlines-able-to-refuel-at-or-tambo-international-airport-latest-breaking/
1214579972	20241209	202412	2024	2024.9288	AFRBUS	AFRICA	AFR					BUS			GOVMIL	STATE OWNED						GOV	MIL		1	160	160	16	4	-4.0	4	1	4	-3.87931034482759	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20241209154500	https://www.thesouthafrican.com/news/update-airlines-able-to-refuel-at-or-tambo-international-airport-latest-breaking/
1214579973	20241209	202412	2024	2024.9288	AFRGOV	AFRICA	AFR					GOV			CVL	RESIDENTS						CVL			1	020	020	02	1	3.0	4	1	4	-7.2599531615925	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20241209154500	https://www.thesouthafrican.com/news/what-to-do-if-you-have-a-water-outage-in-your-area/
1214579974	20241209	202412	2024	2024.9288	ARE	UNITED ARAB EMIRATES	ARE																		1	010	010	01	1	0.0	8	1	4	1.26582278481013	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20241209154500	https://cointelegraph.com/news/btc-mena-abu-dhabi-core-dao-btcfi-defi-security
1214579975	20241209	202412	2024	2024.9288	ARE	UNITED ARAB EMIRATES	ARE								BHR	BAHRAIN	BHR								1	050	050	05	1	3.5	5	1	5	-1.33689839572192	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	20241209154500	https://nationalinterest.org/feature/what-donald-trump-means-west-bank-214017
