1225216077	20250207	202502	2025	2025.1014	BUS	BUSINESS						BUS			HLH	DOCTOR						HLH			1	100	100	10	3	-5.0	8	1	8	-1.08153078202995	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250207151500	https://www.success.com/jenny-groberg-running-a-business-after-brain-injury/
1225216078	20250207	202502	2025	2025.1014	BUS	AIRLINE						BUS			IGOEUREEC	THE EU	EUR	EEC				IGO			0	172	172	17	4	-5.0	10	1	10	-5.69105691056911	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	20250207151500	https://www.express.co.uk/news/world/2011346/world-15-most-dangerous-countries-air-travel
1225216079	20250207	202502	2025	2025.1014	BUS	COMPANIES						BUS			IND	KARNATAKA	IND								1	043	043	04	1	2.8	4	1	4	-4.61811722912967	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20250207151500	https://www.theweek.in/news/india/2025/02/07/what-are-at4-anti-tank-weapons-that-saab-delivered-to-indian-armed-forces.html
1225216080	20250207	202502	2025	2025.1014	BUS	COMPANIES						BUS			INDGOV	KARNATAKA	IND					GOV			1	043	043	04	1	2.8	2	1	2	-4.61811722912967	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20250207151500	https://www.theweek.in/news/india/2025/02/07/what-are-at4-anti-tank-weapons-that-saab-delivered-to-indian-armed-forces.html
1225216081	20250207	202502	2025	2025.1014	BUS	BOSS						BUS			JUD	JUDICIARY						JUD			1	022	022	02	1	3.2	10	1	10	-7.95107033639148	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20250207151500	https://punchng.com/nafdac-boss-seeks-death-penalty-for-fake-drug-dealers/
1225216082	20250207	202502	2025	2025.1014	BUS	COMPANY						BUS			LAB	EMPLOYEE						LAB			0	033	033	03	1	5.2	3	1	3	-0.125	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250207151500	https://economictimes.indiatimes.com/news/international/global-trends/us-news-walmart-firing-employees-relocating-after-microsoft-and-amazon-us-largest-private-employer-walmart-to-cut-jobs-all-you-need-to-know/articleshow/118025021.cms
1225216083	20250207	202502	2025	2025.1014	BUS	BOSS						BUS			LEG	NATIONAL ASSEMBLY						LEG			1	022	022	02	1	3.2	10	1	10	-7.95107033639148	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20250207151500	https://punchng.com/nafdac-boss-seeks-death-penalty-for-fake-drug-dealers/
1225216084	20250207	202502	2025	2025.1014	BUS	BUSINESS						BUS			MED	WEBSITE						MED			1	042	042	04	1	1.9	10	1	10	8.31643002028398	3	Rockwall, Texas, United States	US	USTX	TX397	32.9312	-96.4597	1345424	3	Rockwall, Texas, United States	US	USTX	TX397	32.9312	-96.4597	1345424	3	Rockwall, Texas, United States	US	USTX	TX397	32.9312	-96.4597	1345424	20250207151500	https://blueribbonnews.com/2025/02/connection-growth-and-innovation-whats-ahead-in-2025/
1225216085	20250207	202502	2025	2025.1014	BUS	COMPANY						BUS			MNCUSA	MICROSOFT	USA					MNC			1	122	122	12	3	-4.0	10	1	10	-2.4	0								0								0								20250207151500	https://indianexpress.com/article/technology/techook/microsoft-edge-scareware-blocker-tech-scam-site-how-to-enable-9823562/
1225216086	20250207	202502	2025	2025.1014	BUS	INDUSTRY						BUS			NGAGOV	NIGERIA	NGA					GOV			0	051	051	05	1	3.4	2	1	2	1.48321623731459	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20250207151500	https://www.tanzanianewsreports.com/harnessing-nigerias-blue-economy-for-growth-and-sustainability/
1225216087	20250207	202502	2025	2025.1014	BUS	BUSINESS						BUS			SGP	SINGAPORE	SGP								1	111	111	11	3	-2.0	5	1	5	4.49561403508772	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250207151500	https://www.photonics.com/Articles/Accuron_Acquires_Trymax_Semiconductor_Week_in/p5/a70717
1225216088	20250207	202502	2025	2025.1014	BUS	INVESTOR						BUS			SPY	INTELLIGENCE						SPY			0	010	010	01	1	0.0	5	1	5	2.36363636363637	0								0								0								20250207151500	https://www.fool.com/data-news/2025/02/07/neurocrine-biosciences-reports-mixed-q4/?source=iedfolrf0000001
1225216089	20250207	202502	2025	2025.1014	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-1.5970515970516	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250207151500	https://www.prnewswire.com/news-releases/tixt-investor-alert-securities-litigation-partner-james-josh-wilson-encourages-investors-who-suffered-losses-exceeding-50-000-in-tixt-to-contact-him-directly-to-discuss-their-options-302371054.html
1225216090	20250207	202502	2025	2025.1014	BUS	EMPLOYER						BUS			USA	CALIFORNIA	USA								1	0874	087	08	2	10.0	1	1	1	-0.125	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250207151500	https://economictimes.indiatimes.com/news/international/global-trends/us-news-walmart-firing-employees-relocating-after-microsoft-and-amazon-us-largest-private-employer-walmart-to-cut-jobs-all-you-need-to-know/articleshow/118025021.cms
1225216091	20250207	202502	2025	2025.1014	BUS	BANK						BUS			USA	UNITED STATES	USA								0	172	172	17	4	-5.0	8	2	8	1.3347026319616	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250207151500	https://www.cnn.com/2025/02/07/business/gold-bank-of-england-trump-tariffs-intl/
1225216092	20250207	202502	2025	2025.1014	BUS	BANK						BUS			USA	UNITED STATES	USA								1	172	172	17	4	-5.0	1	1	1	1.34615384615384	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Russia	RS	RS		60	100	RS	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250207151500	https://www.cnn.com/2025/02/07/business/gold-bank-of-england-trump-tariffs-intl/
1225216093	20250207	202502	2025	2025.1014	BUS	BUSINESS						BUS			USAMED	ABC RADIO	USA					MED			0	013	013	01	1	0.4	6	1	6	1.35593220338983	1	Greenland	GL	GL		72	-40	GL	1	Greenland	GL	GL		72	-40	GL	1	Greenland	GL	GL		72	-40	GL	20250207151500	https://www.abc.net.au/news/2025-02-08/greenland-siumut-party-wants-independence-vote/104912670
1225216094	20250207	202502	2025	2025.1014	BUSOPP	INVESTOR						BUS	OPP		USAMEDOPP	REUTERS	USA					MED	OPP		1	025	025	02	1	-0.3	5	1	5	0	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250207151500	https://www.marketscreener.com/quote/stock/EMERSON-ELECTRIC-CO-12451/news/Elliott-discloses-1-5-bln-stake-in-Aspen-pushes-against-merger-with-Emerson-48995282/
1225216095	20250207	202502	2025	2025.1014	CAN	CANADA	CAN																		0	010	010	01	1	0.0	1	1	1	0.89974293059126	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250207151500	https://medicalxpress.com/news/2025-02-unveils-insights-neural-stem-cells.html
1225216096	20250207	202502	2025	2025.1014	CAN	CANADA	CAN																		1	020	020	02	1	3.0	4	1	4	2.19478737997257	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20250207151500	https://www.mankatofreepress.com/news/local_news/vine-faith-in-action-celebrates-30th-anniversary/article_a8c142ca-e32c-11ef-be58-43f751fd40d7.html
1225216097	20250207	202502	2025	2025.1014	CAN	CANADA	CAN																		0	040	040	04	1	1.0	4	1	4	-3.84615384615384	4	Portage La Prairie, Manitoba, Canada	CA	CA03	12575	49.9667	-98.3	-571542	0								4	Portage La Prairie, Manitoba, Canada	CA	CA03	12575	49.9667	-98.3	-571542	20250207151500	https://www.portageonline.com/articles/justice-for-kellie-mp-leslie-fights-to-repeal-bill-c-75-amid-rising-crime-rates
1225216098	20250207	202502	2025	2025.1014	CAN	CANADA	CAN																		1	051	051	05	1	3.4	10	1	10	5.95446584938704	1	Latvia	LG	LG		57	25	LG	0								1	Latvia	LG	LG		57	25	LG	20250207151500	https://www.miragenews.com/canada-backs-nato-defense-welcomes-sweden-to-1404720/
1225216099	20250207	202502	2025	2025.1014	CAN	CANADIAN	CAN																		1	114	114	11	3	-2.0	10	1	10	-2.56045519203414	4	Bay Of Quinte, Ontario, Canada	CA	CA08	12678	44.15	-77.25	-571891	0								4	Bay Of Quinte, Ontario, Canada	CA	CA08	12678	44.15	-77.25	-571891	20250207151500	https://www.trentonian.ca:443/opinion/letters/federal-conservatives-out-of-touch-with-reality
1225216100	20250207	202502	2025	2025.1014	CAN	CANADA	CAN								BUS	INDUSTRY						BUS			1	031	031	03	1	5.2	5	1	5	2.58064516129032	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250207151500	https://www.miragenews.com/canada-invests-72m-in-wildfire-satellite-program-1404712/
1225216101	20250207	202502	2025	2025.1014	CAN	CANADA	CAN								COP	POLICE OFFICER						COP			0	111	111	11	3	-2.0	2	1	2	-9.21052631578946	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250207151500	https://punchng.com/adeyanju-demands-visa-ban-on-police-spokesperson-adejobi-over-alleged-rights-abuses/
1225216102	20250207	202502	2025	2025.1014	CAN	CANADA	CAN								COP	POLICE OFFICER						COP			0	111	111	11	3	-2.0	2	1	2	-9.21052631578946	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250207151500	https://punchng.com/adeyanju-demands-visa-ban-on-police-spokesperson-adejobi-over-alleged-rights-abuses/
1225216103	20250207	202502	2025	2025.1014	CAN	CANADA	CAN								GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	2	1	2	-2.56045519203414	4	Bay Of Quinte, Ontario, Canada	CA	CA08	12678	44.15	-77.25	-571891	4	Bay Of Quinte, Ontario, Canada	CA	CA08	12678	44.15	-77.25	-571891	4	Bay Of Quinte, Ontario, Canada	CA	CA08	12678	44.15	-77.25	-571891	20250207151500	https://www.trentonian.ca:443/opinion/letters/federal-conservatives-out-of-touch-with-reality
1225216104	20250207	202502	2025	2025.1014	CAN	CANADA	CAN								GOVENV	MINIST OF ENVIRONMENT						GOV	ENV		1	090	090	09	2	-2.0	5	1	5	2.58064516129032	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250207151500	https://www.miragenews.com/canada-invests-72m-in-wildfire-satellite-program-1404712/
1225216105	20250207	202502	2025	2025.1014	CAN	CANADA	CAN								IGOWSTNAT	NATO	WST	NAT				IGO			1	070	070	07	2	7.0	10	1	10	5.95446584938704	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250207151500	https://www.miragenews.com/canada-backs-nato-defense-welcomes-sweden-to-1404720/
1225216106	20250207	202502	2025	2025.1014	CAN	CANADIAN	CAN								ISL	ICELAND	ISL								1	043	043	04	1	2.8	1	1	1	1.54639175257732	4	Hofn, Austurland, Iceland	IC	IC38	17524	64.2539	-15.2082	-2646664	4	Hofn, Austurland, Iceland	IC	IC38	17524	64.2539	-15.2082	-2646664	4	Hofn, Austurland, Iceland	IC	IC38	17524	64.2539	-15.2082	-2646664	20250207151500	https://www.icenews.is/2007/08/09/round-the-world-expedition-lands-in-iceland/
1225216107	20250207	202502	2025	2025.1014	CAN	CANADIAN	CAN								ISL	ICELAND	ISL								1	043	043	04	1	2.8	2	1	2	1.54639175257732	1	Canada	CA	CA		60	-96	CA	4	Hofn, Austurland, Iceland	IC	IC38	17524	64.2539	-15.2082	-2646664	4	Hofn, Austurland, Iceland	IC	IC38	17524	64.2539	-15.2082	-2646664	20250207151500	https://www.icenews.is/2007/08/09/round-the-world-expedition-lands-in-iceland/
1225216108	20250207	202502	2025	2025.1014	CAN	CANADA	CAN								MEX	MEXICO	MEX								0	030	030	03	1	4.0	1	1	1	-0.0826446280991799	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250207151500	https://www.wisbusiness.com/2025/fri-am-news-wisbusiness-the-podcast-with-roman-gelman-embr-genomics-uw-madison-releases-data-on-most-popular-double-majors/
1225216109	20250207	202502	2025	2025.1014	CAN	CANADA	CAN								MEX	MEXICO	MEX								0	130	130	13	3	-4.4	2	1	2	0.16638935108153	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Mexico	MX	MX		23	-102	MX	20250207151500	https://www.abcactionnews.com/news/region-hillsborough/understanding-tariffs-what-president-trumps-proposed-tax-on-imports-could-mean-for-your-wallet
1225216110	20250207	202502	2025	2025.1014	CAN	CANADA	CAN								MEX	MEXICO	MEX								0	130	130	13	3	-4.4	2	1	2	0.16638935108153	1	Canada	CA	CA		60	-96	CA	1	Mexico	MX	MX		23	-102	MX	1	Canada	CA	CA		60	-96	CA	20250207151500	https://www.abcactionnews.com/news/region-hillsborough/understanding-tariffs-what-president-trumps-proposed-tax-on-imports-could-mean-for-your-wallet
1225216111	20250207	202502	2025	2025.1014	CAN	CANADA	CAN								MEX	MEXICO	MEX								0	130	130	13	3	-4.4	6	1	6	0.16638935108153	1	Canada	CA	CA		60	-96	CA	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250207151500	https://www.abcactionnews.com/news/region-hillsborough/understanding-tariffs-what-president-trumps-proposed-tax-on-imports-could-mean-for-your-wallet
1225216112	20250207	202502	2025	2025.1014	CAN	CANADA	CAN								NGA	NIGERIA	NGA								0	100	100	10	3	-5.0	4	1	4	-9.21052631578946	1	Canada	CA	CA		60	-96	CA	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	Canada	CA	CA		60	-96	CA	20250207151500	https://punchng.com/adeyanju-demands-visa-ban-on-police-spokesperson-adejobi-over-alleged-rights-abuses/
1225216113	20250207	202502	2025	2025.1014	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	111	111	11	3	-2.0	1	1	1	-2.56045519203414	4	Bay Of Quinte, Ontario, Canada	CA	CA08	12678	44.15	-77.25	-571891	4	Bay Of Quinte, Ontario, Canada	CA	CA08	12678	44.15	-77.25	-571891	4	Bay Of Quinte, Ontario, Canada	CA	CA08	12678	44.15	-77.25	-571891	20250207151500	https://www.trentonian.ca:443/opinion/letters/federal-conservatives-out-of-touch-with-reality
1225216114	20250207	202502	2025	2025.1014	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	111	111	11	3	-2.0	1	1	1	-2.56045519203414	4	Bay Of Quinte, Ontario, Canada	CA	CA08	12678	44.15	-77.25	-571891	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250207151500	https://www.trentonian.ca:443/opinion/letters/federal-conservatives-out-of-touch-with-reality
1225216115	20250207	202502	2025	2025.1014	CANGOV	CANADA	CAN					GOV													1	020	020	02	1	3.0	4	1	4	-3.84615384615384	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250207151500	https://www.portageonline.com/articles/justice-for-kellie-mp-leslie-fights-to-repeal-bill-c-75-amid-rising-crime-rates
1225216116	20250207	202502	2025	2025.1014	CANGOV	CANADA	CAN					GOV			GOV	GOVERNMENT						GOV			1	084	084	08	2	7.0	4	1	4	-3.84615384615384	4	Portage La Prairie, Manitoba, Canada	CA	CA03	12575	49.9667	-98.3	-571542	4	Portage La Prairie, Manitoba, Canada	CA	CA03	12575	49.9667	-98.3	-571542	4	Portage La Prairie, Manitoba, Canada	CA	CA03	12575	49.9667	-98.3	-571542	20250207151500	https://www.portageonline.com/articles/justice-for-kellie-mp-leslie-fights-to-repeal-bill-c-75-amid-rising-crime-rates
1225216117	20250207	202502	2025	2025.1014	CANJUD	CANADA	CAN					JUD			CAN	CANADA	CAN								0	130	130	13	3	-4.4	2	1	2	0	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250207151500	https://www.trentonian.ca:443/news/kingston-to-cool-its-heels-on-maximum-temperature-bylaw
1225216118	20250207	202502	2025	2025.1014	CANJUD	CANADA	CAN					JUD			CVL	TENANTS						CVL			0	020	020	02	1	3.0	2	1	2	0	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250207151500	https://www.trentonian.ca:443/news/kingston-to-cool-its-heels-on-maximum-temperature-bylaw
1225216119	20250207	202502	2025	2025.1014	CHN	CHINA	CHN																		0	012	012	01	1	-0.4	8	1	8	0.88495575221239	4	Lin Jian, Shanghai, China	CH	CH23	13243	30.9348	121.026	10861193	0								4	Lin Jian, Shanghai, China	CH	CH23	13243	30.9348	121.026	10861193	20250207151500	http://sl.china-embassy.gov.cn/eng/fyrth/202502/t20250207_11550953.htm
1225216120	20250207	202502	2025	2025.1014	CHN	CHINA	CHN																		1	020	020	02	1	3.0	1	1	1	-2.83582089552238	1	Canada	CA	CA		60	-96	CA	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250207151500	https://moneyweek.com/economy/donald-trump-tariffs-impact
1225216121	20250207	202502	2025	2025.1014	CHN	CHINA	CHN																		1	020	020	02	1	3.0	3	1	3	-2.83582089552238	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250207151500	https://moneyweek.com/economy/donald-trump-tariffs-impact
1225216122	20250207	202502	2025	2025.1014	CHN	CHINA	CHN								CHNCVL	CHINA	CHN					CVL			0	192	192	19	4	-9.5	1	1	1	-1.7412935323383	4	Three Pagodas Pass, Thailand (general), Thailand	TH	TH00	26579	15.3	98.3833	-3253161	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250207151500	https://www.bnionline.net/en/news/hundreds-chinese-nationals-arrive-three-pagodas-pass-within-days
1225216123	20250207	202502	2025	2025.1014	CHN	CHINA	CHN								CHNCVL	CHINA	CHN					CVL			0	192	192	19	4	-9.5	1	1	1	-1.7412935323383	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Three Pagodas Pass, Thailand (general), Thailand	TH	TH00	26579	15.3	98.3833	-3253161	20250207151500	https://www.bnionline.net/en/news/hundreds-chinese-nationals-arrive-three-pagodas-pass-within-days
1225216124	20250207	202502	2025	2025.1014	CHN	CHINESE	CHN								GOVAGR	AGRICULTURE MINIST						GOV	AGR		1	030	030	03	1	4.0	2	1	2	-0.277777777777777	4	Koksu, Kazakhstan (general), Kazakhstan	KZ	KZ00	37202	44.9167	78.1	-2334134	4	Koksu, Kazakhstan (general), Kazakhstan	KZ	KZ00	37202	44.9167	78.1	-2334134	4	Koksu, Kazakhstan (general), Kazakhstan	KZ	KZ00	37202	44.9167	78.1	-2334134	20250207151500	https://interfax.com/newsroom/top-stories/109663/
1225216125	20250207	202502	2025	2025.1014	CHN	CHINA	CHN								PAN	PANAMA	PAN								1	110	110	11	3	-2.0	1	1	1	-4.74137931034483	1	United States	US	US		39.828175	-98.5795	US	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	United States	US	US		39.828175	-98.5795	US	20250207151500	https://www.firstpost.com/world/smearing-and-sabotage-china-fumes-at-us-after-panama-exits-bri-framework-13860714.html
1225216126	20250207	202502	2025	2025.1014	CHN	CHINA	CHN								PAN	PANAMA	PAN								1	110	110	11	3	-2.0	1	1	1	-4.74137931034483	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250207151500	https://www.firstpost.com/world/smearing-and-sabotage-china-fumes-at-us-after-panama-exits-bri-framework-13860714.html
1225216127	20250207	202502	2025	2025.1014	CHN	CHINESE	CHN								THA	THAILAND	THA								0	042	042	04	1	1.9	1	1	1	-1.7412935323383	4	Three Pagodas Pass, Thailand (general), Thailand	TH	TH00	26579	15.3	98.3833	-3253161	4	Three Pagodas Pass, Thailand (general), Thailand	TH	TH00	26579	15.3	98.3833	-3253161	1	China	CH	CH		35	105	CH	20250207151500	https://www.bnionline.net/en/news/hundreds-chinese-nationals-arrive-three-pagodas-pass-within-days
1225216128	20250207	202502	2025	2025.1014	CHN	CHINESE	CHN								THA	THAILAND	THA								0	042	042	04	1	1.9	1	1	1	-1.7412935323383	1	China	CH	CH		35	105	CH	4	Three Pagodas Pass, Thailand (general), Thailand	TH	TH00	26579	15.3	98.3833	-3253161	4	Three Pagodas Pass, Thailand (general), Thailand	TH	TH00	26579	15.3	98.3833	-3253161	20250207151500	https://www.bnionline.net/en/news/hundreds-chinese-nationals-arrive-three-pagodas-pass-within-days
1225216129	20250207	202502	2025	2025.1014	CHN	CHINESE	CHN								THA	THAILAND	THA								1	192	192	19	4	-9.5	2	1	2	-1.7412935323383	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250207151500	https://www.bnionline.net/en/news/hundreds-chinese-nationals-arrive-three-pagodas-pass-within-days
1225216130	20250207	202502	2025	2025.1014	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	061	061	06	2	6.4	3	1	3	-2.83582089552238	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250207151500	https://moneyweek.com/economy/donald-trump-tariffs-impact
1225216131	20250207	202502	2025	2025.1014	CHN	CHINA	CHN								USA	WASHINGTON	USA								1	090	090	09	2	-2.0	3	1	3	-0.67873303167421	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250207151500	https://gazette.com/news/wex/china-s-ai-myth-report-finds-deepseek-powered-by-extensive-ccp-ties/article_8a11cd6e-1c26-5c40-9c91-dc61a309daad.html
1225216132	20250207	202502	2025	2025.1014	CHN	CHINA	CHN								USA	WASHINGTON	USA								1	090	090	09	2	-2.0	5	1	5	-0.67873303167421	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250207151500	https://gazette.com/news/wex/china-s-ai-myth-report-finds-deepseek-powered-by-extensive-ccp-ties/article_8a11cd6e-1c26-5c40-9c91-dc61a309daad.html
1225216133	20250207	202502	2025	2025.1014	CHN	CHINA	CHN								USA	THE US	USA								0	180	180	18	4	-9.0	4	1	4	-2.83582089552238	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250207151500	https://moneyweek.com/economy/donald-trump-tariffs-impact
1225216134	20250207	202502	2025	2025.1014	CHNBUS	CHINESE	CHN					BUS													1	030	030	03	1	4.0	3	1	3	-0.277777777777777	4	Koksu, Kazakhstan (general), Kazakhstan	KZ	KZ00	37202	44.9167	78.1	-2334134	0								4	Koksu, Kazakhstan (general), Kazakhstan	KZ	KZ00	37202	44.9167	78.1	-2334134	20250207151500	https://interfax.com/newsroom/top-stories/109663/
1225216135	20250207	202502	2025	2025.1014	CHNBUS	CHINESE	CHN					BUS			GOVAGR	AGRICULTURE MINIST						GOV	AGR		1	030	030	03	1	4.0	3	1	3	-0.277777777777777	4	Koksu, Kazakhstan (general), Kazakhstan	KZ	KZ00	37202	44.9167	78.1	-2334134	4	Koksu, Kazakhstan (general), Kazakhstan	KZ	KZ00	37202	44.9167	78.1	-2334134	4	Koksu, Kazakhstan (general), Kazakhstan	KZ	KZ00	37202	44.9167	78.1	-2334134	20250207151500	https://interfax.com/newsroom/top-stories/109663/
1225216136	20250207	202502	2025	2025.1014	CHNCVL	CHINESE	CHN					CVL													1	192	192	19	4	-9.5	1	1	1	-1.7412935323383	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250207151500	https://www.bnionline.net/en/news/hundreds-chinese-nationals-arrive-three-pagodas-pass-within-days
1225216137	20250207	202502	2025	2025.1014	CHNCVL	CHINA	CHN					CVL			THA	THAILAND	THA								0	042	042	04	1	1.9	2	1	2	-1.7412935323383	4	Three Pagodas Pass, Thailand (general), Thailand	TH	TH00	26579	15.3	98.3833	-3253161	4	Three Pagodas Pass, Thailand (general), Thailand	TH	TH00	26579	15.3	98.3833	-3253161	1	China	CH	CH		35	105	CH	20250207151500	https://www.bnionline.net/en/news/hundreds-chinese-nationals-arrive-three-pagodas-pass-within-days
