1219100787	20241207	202412	2024	2024.9233	BRAGOV	LULA DA SILVA	BRA					GOV			BRA	BRAZIL	BRA								0	173	173	17	4	-5.0	1	1	1	-3.40136054421769	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250106163000	https://www.bangordailynews.com/2025/01/06/opinion/opinion-contributor/rogue-presidents-donald-trump-model-behavior/
1219100788	20241207	202412	2024	2024.9233	BRAGOV	LULA DA SILVA	BRA					GOV			BRAGOV	BRAZIL	BRA					GOV			0	173	173	17	4	-5.0	1	1	1	-3.40136054421769	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250106163000	https://www.bangordailynews.com/2025/01/06/opinion/opinion-contributor/rogue-presidents-donald-trump-model-behavior/
1219100789	20241207	202412	2024	2024.9233	CAN	CANADA	CAN								GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	2	1	2	-0.71174377224199	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250106163000	https://abc7.com/post/official-canadas-trudeau-is-set-resign-liberal-party-leader-spelling-end-time-power/15764317/
1219100790	20241207	202412	2024	2024.9233	CAN	CANADA	CAN								USA	FLORIDA	USA								0	042	042	04	1	1.9	1	1	1	-0.71174377224199	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250106163000	https://abc7.com/post/official-canadas-trudeau-is-set-resign-liberal-party-leader-spelling-end-time-power/15764317/
1219100791	20241207	202412	2024	2024.9233	CAN	CANADA	CAN								USA	FLORIDA	USA								0	042	042	04	1	1.9	1	1	1	-0.71174377224199	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250106163000	https://abc7.com/post/official-canadas-trudeau-is-set-resign-liberal-party-leader-spelling-end-time-power/15764317/
1219100792	20241207	202412	2024	2024.9233	CANGOV	CANADA	CAN					GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-1.13939393939394	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20250106163000	https://www.yahoo.com/news/justin-trudeau-latest-canadian-prime-155005297.html
1219100793	20241207	202412	2024	2024.9233	EGYHLH	ASWAN	EGY					HLH			CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	2	1	2	-1.64141414141415	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250106163000	https://www.thenational.scot/community/24834523.home-education-not-blamed-failings-society/
1219100794	20241207	202412	2024	2024.9233	GOV	PRESIDENT						GOV													0	040	040	04	1	1.0	3	1	3	-0.71174377224199	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250106163000	https://abc7.com/post/official-canadas-trudeau-is-set-resign-liberal-party-leader-spelling-end-time-power/15764317/
1219100795	20241207	202412	2024	2024.9233	GOV	PRESIDENT						GOV													0	043	043	04	1	2.8	3	1	3	-0.71174377224199	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								1	Mexico	MX	MX		23	-102	MX	20250106163000	https://abc7.com/post/official-canadas-trudeau-is-set-resign-liberal-party-leader-spelling-end-time-power/15764317/
1219100796	20241207	202412	2024	2024.9233	GOV	PRESIDENT						GOV			BRA	BRAZIL	BRA								0	173	173	17	4	-5.0	1	1	1	-3.40136054421769	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250106163000	https://www.bangordailynews.com/2025/01/06/opinion/opinion-contributor/rogue-presidents-donald-trump-model-behavior/
1219100797	20241207	202412	2024	2024.9233	GOV	PRESIDENT						GOV			BRAGOV	BRAZIL	BRA					GOV			0	173	173	17	4	-5.0	1	1	1	-3.40136054421769	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250106163000	https://www.bangordailynews.com/2025/01/06/opinion/opinion-contributor/rogue-presidents-donald-trump-model-behavior/
1219100798	20241207	202412	2024	2024.9233	GOV	PRESIDENT						GOV			CAN	CANADA	CAN								0	040	040	04	1	1.0	2	1	2	-0.71174377224199	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250106163000	https://abc7.com/post/official-canadas-trudeau-is-set-resign-liberal-party-leader-spelling-end-time-power/15764317/
1219100799	20241207	202412	2024	2024.9233	GOV	GOVERNMENT						GOV			PHL	MANILA	PHL								1	080	080	08	2	5.0	5	1	5	2.7681660899654	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250106163000	https://www.philstar.com/nation/2025/01/07/2412329/uae-pardons-220-filipinos-marcos
1219100800	20241207	202412	2024	2024.9233	GOV	MINIST						GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	-1.13939393939394	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20250106163000	https://www.yahoo.com/news/justin-trudeau-latest-canadian-prime-155005297.html
1219100801	20241207	202412	2024	2024.9233	GOV	PRESIDENT						GOV			USA	FLORIDA	USA								0	042	042	04	1	1.9	3	1	3	-0.71174377224199	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Mexico	MX	MX		23	-102	MX	20250106163000	https://abc7.com/post/official-canadas-trudeau-is-set-resign-liberal-party-leader-spelling-end-time-power/15764317/
1219100802	20241207	202412	2024	2024.9233	KENGOV	KENYA	KEN					GOV													1	042	042	04	1	1.9	5	1	5	2.51798561151079	1	Kenya	KE	KE		1	38	KE	0								1	Kenya	KE	KE		1	38	KE	20250106163000	https://eturbonews.com/magical-kenya-travel-expo-just-month-away/
1219100803	20241207	202412	2024	2024.9233	USA	FLORIDA	USA								CAN	CANADA	CAN								0	043	043	04	1	2.8	1	1	1	-0.71174377224199	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250106163000	https://abc7.com/post/official-canadas-trudeau-is-set-resign-liberal-party-leader-spelling-end-time-power/15764317/
1219100804	20241207	202412	2024	2024.9233	USA	FLORIDA	USA								CAN	CANADA	CAN								0	043	043	04	1	2.8	1	1	1	-0.71174377224199	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250106163000	https://abc7.com/post/official-canadas-trudeau-is-set-resign-liberal-party-leader-spelling-end-time-power/15764317/
1219100805	20241207	202412	2024	2024.9233	USA	UNITED STATES	USA								CANGOV	CANADA	CAN					GOV			0	040	040	04	1	1.0	2	1	2	-1.13939393939394	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20250106163000	https://www.yahoo.com/news/justin-trudeau-latest-canadian-prime-155005297.html
1219100806	20241207	202412	2024	2024.9233	USA	UNITED STATES	USA								GOV	MINIST						GOV			0	040	040	04	1	1.0	4	1	4	-1.13939393939394	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20250106163000	https://www.yahoo.com/news/justin-trudeau-latest-canadian-prime-155005297.html
1219100807	20241207	202412	2024	2024.9233	USA	FLORIDA	USA								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	3	1	3	-0.71174377224199	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Mexico	MX	MX		23	-102	MX	20250106163000	https://abc7.com/post/official-canadas-trudeau-is-set-resign-liberal-party-leader-spelling-end-time-power/15764317/
1219100808	20241230	202412	2024	2024.9863											GOV	REGIME						GOV			1	112	112	11	3	-2.0	2	1	2	-5.13392857142857	0								4	Sudd, , South Sudan	OD	OD00	37052	8	31	-2964	4	Sudd, , South Sudan	OD	OD00	37052	8	31	-2964	20250106163000	https://eturbonews.com/south-sudan-fallout-civil-war/
1219100809	20241230	202412	2024	2024.9863	CHN	ANSHAN	CHN								IND	PATNA	IND								1	141	141	14	3	-6.5	1	1	1	-9.04761904761902	4	Beur, Karnataka, India	IN	IN19	70157	16.2	75.8833	-2091125	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Beur, Karnataka, India	IN	IN19	70157	16.2	75.8833	-2091125	20250106163000	https://economictimes.indiatimes.com/news/politics-and-nation/prashant-kishor-released-from-jail-police/articleshow/117000403.cms
1219100810	20241230	202412	2024	2024.9863	CHN	ANSHAN	CHN								IND	PATNA	IND								1	141	141	14	3	-6.5	1	1	1	-9.04761904761902	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20250106163000	https://economictimes.indiatimes.com/news/politics-and-nation/prashant-kishor-released-from-jail-police/articleshow/117000403.cms
1219100811	20241230	202412	2024	2024.9863	CHN	ANSHAN	CHN								INDJUD	PATNA	IND					JUD			1	141	141	14	3	-6.5	2	1	2	-9.04761904761902	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20250106163000	https://economictimes.indiatimes.com/news/politics-and-nation/prashant-kishor-released-from-jail-police/articleshow/117000403.cms
1219100812	20241230	202412	2024	2024.9863	CHN	ANSHAN	CHN								JUD	HIGH COURT						JUD			1	141	141	14	3	-6.5	1	1	1	-9.04761904761902	4	Beur, Karnataka, India	IN	IN19	70157	16.2	75.8833	-2091125	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Beur, Karnataka, India	IN	IN19	70157	16.2	75.8833	-2091125	20250106163000	https://economictimes.indiatimes.com/news/politics-and-nation/prashant-kishor-released-from-jail-police/articleshow/117000403.cms
1219100813	20241230	202412	2024	2024.9863	CHN	ANSHAN	CHN								JUD	HIGH COURT						JUD			1	141	141	14	3	-6.5	1	1	1	-9.04761904761902	4	Beur, Karnataka, India	IN	IN19	70157	16.2	75.8833	-2091125	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20250106163000	https://economictimes.indiatimes.com/news/politics-and-nation/prashant-kishor-released-from-jail-police/articleshow/117000403.cms
1219100814	20241230	202412	2024	2024.9863	GOV	GOVERNMENT						GOV			VEN	VENEZUELA	VEN								0	010	010	01	1	0.0	2	2	2	-1.66019074531967	1	Spain	SP	SP		40	-4	SP	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20250106163000	https://www.princegeorgecitizen.com/world-news/venezuelan-opposition-leader-who-claims-to-have-defeated-maduro-to-meet-biden-at-white-house-10035062
1219100815	20241230	202412	2024	2024.9863	GOVDEV	NATIONAL DEVELOPMENT COUNCIL						GOV	DEV		GOV	MINISTRY						GOV			1	022	022	02	1	3.2	2	1	2	1.45530145530146	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Germany	GM	GM		51.5	10.5	GM	20250106163000	https://www.taipeitimes.com/News/front/archives/2025/01/07/2003829771
1219100816	20241230	202412	2024	2024.9863	GOVDEV	NATIONAL DEVELOPMENT COUNCIL						GOV	DEV		GOV	MINISTRY						GOV			1	022	022	02	1	3.2	8	1	8	1.45530145530146	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20250106163000	https://www.taipeitimes.com/News/front/archives/2025/01/07/2003829771
1219100817	20241230	202412	2024	2024.9863	JPN	JAPAN	JPN								GOV	ADMINISTRATION						GOV			1	115	115	11	3	-2.0	2	1	2	-0.41580041580042	3	Washington National Cathedral, District of Columbia, United States	US	USDC	DC001	38.9307	-77.0705	1999077	3	Washington National Cathedral, District of Columbia, United States	US	USDC		38.9307	-77.0705	1999077	3	Washington National Cathedral, District of Columbia, United States	US	USDC		38.9307	-77.0705	1999077	20250106163000	https://westfaironline.com/world-news/u-s-and-world-news-for-jan-6-2/
1219100818	20241230	202412	2024	2024.9863	JPN	JAPAN	JPN								GOV	PRESIDENT						GOV			1	174	174	17	4	-5.0	2	1	2	-0.41580041580042	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250106163000	https://westfaironline.com/world-news/u-s-and-world-news-for-jan-6-2/
1219100819	20241230	202412	2024	2024.9863	JUD	JUDGE						JUD													1	110	110	11	3	-2.0	3	1	3	-9.40594059405941	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250106163000	https://www.yahoo.com/news/donald-trump-asks-court-stop-153150985.html
1219100820	20250105	202501	2025	2025.0137	CANGOV	CANADIAN	CAN					GOV			PTY	PARTY LEADER									1	0831	083	08	2	5.0	3	1	3	-2	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250106163000	https://www.taipeitimes.com/News/front/archives/2025/01/07/2003829774
1219100821	20250105	202501	2025	2025.0137	EDU	UNIVERSITY						EDU			GOV	PRESIDENT						GOV			1	044	044	04	1	2.5	5	1	5	2.53521126760563	4	National Chung Cheng University, Jiayi Xian, Taiwan	TW	TW07	13277	23.5643	120.476	10033899	4	National Chung Cheng University, Jiayi Xian, Taiwan	TW	TW07	13277	23.5643	120.476	10033899	4	National Chung Cheng University, Jiayi Xian, Taiwan	TW	TW07	13277	23.5643	120.476	10033899	20250106163000	https://www.taipeitimes.com/News/taiwan/archives/2025/01/07/2003829783
1219100822	20250105	202501	2025	2025.0137	EDULEG	UNIVERSITY						EDU	LEG		GOV	PRESIDENT						GOV			1	044	044	04	1	2.5	3	1	3	2.53521126760563	4	National Chung Cheng University, Jiayi Xian, Taiwan	TW	TW07	13277	23.5643	120.476	10033899	4	National Chung Cheng University, Jiayi Xian, Taiwan	TW	TW07	13277	23.5643	120.476	10033899	4	National Chung Cheng University, Jiayi Xian, Taiwan	TW	TW07	13277	23.5643	120.476	10033899	20250106163000	https://www.taipeitimes.com/News/taiwan/archives/2025/01/07/2003829783
