1212338202	20241028	202410	2024	2024.8164	IRL	IRELAND	IRL								MED	MEDIA						MED			1	131	131	13	3	-5.8	1	1	1	-1.51133501259446	1	Ireland	EI	EI		53	-8	EI	5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	20241127144500	https://www.newsnow.co.uk/h/Industry+Sectors/Media+and+Advertising/Broadcasting/UK/BBC/Today+(BBC+Radio+4)
1212338203	20241028	202410	2024	2024.8164	IRL	IRELAND	IRL								MED	MEDIA						MED			1	131	131	13	3	-5.8	1	1	1	-1.51133501259446	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20241127144500	https://www.newsnow.co.uk/h/Industry+Sectors/Media+and+Advertising/Broadcasting/UK/BBC/Today+(BBC+Radio+4)
1212338204	20241028	202410	2024	2024.8164	IRL	IRELAND	IRL								MED	MEDIA						MED			1	172	172	17	4	-5.0	1	1	1	-1.51133501259446	1	Ireland	EI	EI		53	-8	EI	5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	20241127144500	https://www.newsnow.co.uk/h/Industry+Sectors/Media+and+Advertising/Broadcasting/UK/BBC/Today+(BBC+Radio+4)
1212338205	20241028	202410	2024	2024.8164	IRL	IRELAND	IRL								MED	MEDIA						MED			1	172	172	17	4	-5.0	1	1	1	-1.51133501259446	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20241127144500	https://www.newsnow.co.uk/h/Industry+Sectors/Media+and+Advertising/Broadcasting/UK/BBC/Today+(BBC+Radio+4)
1212338206	20241120	202411	2024	2024.8767	AZE	AZERBAIJAN	AZE								RUS	RUSSIA	RUS								0	010	010	01	1	0.0	4	1	4	-1.34003350083752	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Russia	RS	RS		60	100	RS	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20241127144500	https://www.azernews.az/analysis/234446.html
1212338207	20241120	202411	2024	2024.8767	AZE	AZERBAIJAN	AZE								RUS	RUSSIA	RUS								0	010	010	01	1	0.0	1	1	1	-1.34003350083752	1	Russia	RS	RS		60	100	RS	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20241127144500	https://www.azernews.az/analysis/234446.html
1212338208	20241120	202411	2024	2024.8767	AZE	AZERBAIJAN	AZE								RUS	RUSSIA	RUS								0	061	061	06	2	6.4	1	1	1	-1.34003350083752	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20241127144500	https://www.azernews.az/analysis/234446.html
1212338209	20241120	202411	2024	2024.8767	AZE	AZERBAIJAN	AZE								RUS	RUSSIA	RUS								0	061	061	06	2	6.4	8	1	8	-1.34003350083752	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	Russia	RS	RS		60	100	RS	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20241127144500	https://www.azernews.az/analysis/234446.html
1212338210	20241120	202411	2024	2024.8767	AZE	AZERBAIJAN	AZE								RUS	RUSSIA	RUS								0	061	061	06	2	6.4	1	1	1	-1.34003350083752	1	Russia	RS	RS		60	100	RS	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20241127144500	https://www.azernews.az/analysis/234446.html
1212338211	20241120	202411	2024	2024.8767	BUS	BOSS						BUS													1	010	010	01	1	0.0	5	1	5	-3.21285140562249	4	Ashbourne, Meath, Ireland	EI	EI21	18299	53.5108	-6.42722	-1500249	0								4	Ashbourne, Meath, Ireland	EI	EI21	18299	53.5108	-6.42722	-1500249	20241127144500	https://www.meathchronicle.ie/2024/11/27/ge2024-we-are-in-the-eye-of-the-storm-in-the-housing-crisis-in-meath-east/
1212338212	20241120	202411	2024	2024.8767	GOV	MAYOR						GOV			COP	POLICE						COP			0	090	090	09	2	-2.0	6	1	6	-5.22273425499232	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241127144500	https://www.foxnews.com/us/macys-thanksgiving-day-parade-seen-attractive-terrorist-target-report
1212338213	20241120	202411	2024	2024.8767	GOV	PRESIDENT						GOV			JUD	PROSECUTOR						JUD			1	042	042	04	1	1.9	3	1	3	-3.21180555555555	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241127144500	https://www.foxnews.com/politics/trump-ag-pick-has-history-consensus-building
1212338214	20241120	202411	2024	2024.8767	JUD	PROSECUTOR						JUD			GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	3	1	3	-3.21180555555555	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241127144500	https://www.foxnews.com/politics/trump-ag-pick-has-history-consensus-building
1212338215	20241120	202411	2024	2024.8767	JUD	PROSECUTOR						JUD			USAELI	FLORIDA	USA					ELI			1	051	051	05	1	3.4	3	1	3	-3.21180555555555	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20241127144500	https://www.foxnews.com/politics/trump-ag-pick-has-history-consensus-building
1212338216	20241120	202411	2024	2024.8767	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	1	1	1	-3.21180555555555	1	Russia	RS	RS		60	100	RS	3	Palm Beach County, Florida, United States	US	USFL		26.6503	-80.4498	295761	3	Palm Beach County, Florida, United States	US	USFL		26.6503	-80.4498	295761	20241127144500	https://www.foxnews.com/politics/trump-ag-pick-has-history-consensus-building
1212338217	20241120	202411	2024	2024.8767	USA	UNITED STATES	USA								JUD	PROSECUTOR						JUD			1	051	051	05	1	3.4	1	1	1	-3.21180555555555	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	3	Palm Beach County, Florida, United States	US	USFL		26.6503	-80.4498	295761	20241127144500	https://www.foxnews.com/politics/trump-ag-pick-has-history-consensus-building
1212338218	20241126	202411	2024	2024.8932											BRA	BRAZIL	BRA								1	1823	182	18	4	-10.0	2	1	2	-8.16326530612249	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20241127144500	https://www.stabroeknews.com/2024/11/27/news/guyana/miner-stabbed-to-death-at-honey-camp-landing/
1212338219	20241127	202411	2024	2024.8959											AGR	FARMER						AGR			1	020	020	02	1	3.0	10	1	10	-6.38297872340425	0								4	Jalore, Rajasthan, India	IN	IN24	17849	25.1667	72.25	-2098156	4	Jalore, Rajasthan, India	IN	IN24	17849	25.1667	72.25	-2098156	20241127144500	https://www.prokerala.com/news/articles/a1585112.html
1212338220	20241127	202411	2024	2024.8959											AGR	FARMER						AGR			0	040	040	04	1	1.0	1	1	1	2.97619047619048	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20241127144500	https://www.news-daily.com/plus/georgia-farm-bureau-to-hold-annual-convention/article_a122843f-9343-503d-84ba-1e0d47cfeca8.html
1212338221	20241127	202411	2024	2024.8959											AGR	FARMER						AGR			1	051	051	05	1	3.4	5	1	5	-6.38297872340425	0								4	Jalore, Rajasthan, India	IN	IN24	17849	25.1667	72.25	-2098156	4	Jalore, Rajasthan, India	IN	IN24	17849	25.1667	72.25	-2098156	20241127144500	https://www.prokerala.com/news/articles/a1585112.html
1212338222	20241127	202411	2024	2024.8959											AGR	FARMER						AGR			0	051	051	05	1	3.4	10	1	10	5.34351145038168	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20241127144500	https://www.freshplaza.com/north-america/article/9682481/california-fresh-fruit-association-endorses-congressman-costa-for-house-agriculture-committee/
1212338223	20241127	202411	2024	2024.8959											AGR	FARMER						AGR			1	114	114	11	3	-2.0	10	1	10	-6.38297872340425	0								4	Jalore, Rajasthan, India	IN	IN24	17849	25.1667	72.25	-2098156	4	Jalore, Rajasthan, India	IN	IN24	17849	25.1667	72.25	-2098156	20241127144500	https://www.prokerala.com/news/articles/a1585112.html
1212338224	20241127	202411	2024	2024.8959											AUS	AUSTRALIA	AUS								1	0841	084	08	2	7.0	4	1	4	3.8560411311054	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20241127144500	https://www.miningreview.com/gold/rob-atkinson-hands-over-reins-to-new-coo-natascha-viljoen/
1212338225	20241127	202411	2024	2024.8959											AUS	AUSTRALIA	AUS								1	1123	112	11	3	-2.0	2	1	2	-1.79738562091503	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20241127144500	https://www.miragenews.com/nt-urged-to-keep-alcohol-floor-price-for-safety-1366524/
1212338226	20241127	202411	2024	2024.8959											AZE	AZERBAIJAN	AZE								0	051	051	05	1	3.4	2	1	2	1.98511166253102	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	1	United Arab Emirates	AE	AE		24	54	AE	20241127144500	https://en.trend.az/business/3975923.html
1212338227	20241127	202411	2024	2024.8959											AZE	AZERBAIJAN	AZE								1	057	057	05	1	8.0	5	1	5	2.26537216828479	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20241127144500	https://www.azernews.az/business/234449.html
1212338228	20241127	202411	2024	2024.8959											BRA	BRAZIL	BRA								1	100	100	10	3	-5.0	20	2	20	3.90713405587548	0								4	Amazonas, Bahia, Brazil	BR	BR05	6757	-12.4667	-40.8833	-624590	4	Amazonas, Bahia, Brazil	BR	BR05	6757	-12.4667	-40.8833	-624590	20241127144500	https://www.recorder.ca:443/news/local-news/autumn-ducharme-solo-show-fishing-set-to-open-at-melt-studio
1212338229	20241127	202411	2024	2024.8959											BUS	BOSS						BUS			0	040	040	04	1	1.0	10	1	10	2.13414634146342	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20241127144500	https://news.webindia123.com/news/Articles/India/20241127/4260356.html
1212338230	20241127	202411	2024	2024.8959											BUS	BANK						BUS			1	043	043	04	1	2.8	10	1	10	10.3658536585366	0								4	Taupo, New Zealand (general), New Zealand	NZ	NZ00	22390	-38.6833	176.083	-1519093	4	Taupo, New Zealand (general), New Zealand	NZ	NZ00	22390	-38.6833	176.083	-1519093	20241127144500	https://thehits.iheart.com/win/wellington/wish-upon-a-star-with-old-bank-arcade/
1212338231	20241127	202411	2024	2024.8959											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	6	1	6	-6.27885503231764	0								3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	20241127144500	https://www.firstcoastnews.com/article/news/crime/live-jacksonville-woman-accused-of-killing-girlfriend-and-leaving-her-remains-on-front-porch-in-court/77-e7667f39-1aaf-4fb0-8a6a-1762ee82c364
1212338232	20241127	202411	2024	2024.8959											BUS	BANK						BUS			1	051	051	05	1	3.4	10	1	10	10.3658536585366	0								4	Taupo, New Zealand (general), New Zealand	NZ	NZ00	22390	-38.6833	176.083	-1519093	4	Taupo, New Zealand (general), New Zealand	NZ	NZ00	22390	-38.6833	176.083	-1519093	20241127144500	https://thehits.iheart.com/win/wellington/wish-upon-a-star-with-old-bank-arcade/
1212338233	20241127	202411	2024	2024.8959											CAN	CANADA	CAN								1	042	042	04	1	1.9	8	1	8	2.00573065902578	0								4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	4	Airdrie, Alberta, Canada	CA	CA01	154724	51.2667	-114.017	-559949	20241127144500	https://discoverairdrie.com/articles/airdrie-good-samaritan-saves-the-day-for-stranded-couple
1212338234	20241127	202411	2024	2024.8959											CAN	CANADA	CAN								1	046	046	04	1	7.0	10	1	10	3.56347438752784	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241127144500	https://www.tmcnet.com/usubmit/2024/11/27/10112671.htm
1212338235	20241127	202411	2024	2024.8959											CHN	CHINA	CHN								1	112	112	11	3	-2.0	3	1	3	-3.6144578313253	0								4	Long Island, Shandong, China	CH	CH25	13226	36.4214	120.97	-1928533	4	Long Island, Shandong, China	CH	CH25	13226	36.4214	120.97	-1928533	20241127144500	https://www.washingtontimes.com/news/2024/nov/27/china-releases-three-americans-prisoner-swap/
1212338236	20241127	202411	2024	2024.8959											CHN	CHINA	CHN								1	173	173	17	4	-5.0	4	1	4	-3.6144578313253	0								4	Long Island, Shandong, China	CH	CH25	13226	36.4214	120.97	-1928533	4	Long Island, Shandong, China	CH	CH25	13226	36.4214	120.97	-1928533	20241127144500	https://www.washingtontimes.com/news/2024/nov/27/china-releases-three-americans-prisoner-swap/
1212338237	20241127	202411	2024	2024.8959											COP	POLICE						COP			1	013	013	01	1	0.4	3	1	3	-0.95285857572718	0								3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	3	Santa Monica, California, United States	US	USCA		34.0195	-118.491	1652792	20241127144500	https://www.latimes.com/california/story/2024-11-27/inside-the-lapd-chief-search
1212338238	20241127	202411	2024	2024.8959											COP	POLICE						COP			1	013	013	01	1	0.4	2	1	2	-0.95285857572718	0								3	Canoga Park, California, United States	US	USCA		34.2011	-118.598	240203	3	Canoga Park, California, United States	US	USCA		34.2011	-118.598	240203	20241127144500	https://www.latimes.com/california/story/2024-11-27/inside-the-lapd-chief-search
1212338239	20241127	202411	2024	2024.8959											COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-5.28846153846153	0								4	Powai, Assam, India	IN	IN03	70083	27.35	95.65	-2108234	4	Powai, Assam, India	IN	IN03	70083	27.35	95.65	-2108234	20241127144500	https://www.indiablooms.com/news-details/N/101237/25-year-old-air-india-woman-pilot-dies-by-suicide-in-mumbai.html
1212338240	20241127	202411	2024	2024.8959											COP	POLICE FORCE						COP			0	173	173	17	4	-5.0	1	1	1	-7.0048309178744	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20241127144500	https://www.cbc.ca/news/world/myanmar-icc-prosecutor-seeks-arrest-warrant-1.7394321
1212338241	20241127	202411	2024	2024.8959											COP	POLICE FORCE						COP			0	173	173	17	4	-5.0	3	1	3	-7.0048309178744	0								1	Netherlands	NL	NL		52.5	5.75	NL	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241127144500	https://www.cbc.ca/news/world/myanmar-icc-prosecutor-seeks-arrest-warrant-1.7394321
1212338242	20241127	202411	2024	2024.8959											COP	POLICE FORCE						COP			0	173	173	17	4	-5.0	1	1	1	-7.0048309178744	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20241127144500	https://www.cbc.ca/news/world/myanmar-icc-prosecutor-seeks-arrest-warrant-1.7394321
1212338243	20241127	202411	2024	2024.8959											CRM	GANG						CRM			1	043	043	04	1	2.8	10	1	10	3.58306188925082	0								1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20241127144500	https://www.today.com/life/holidays/charlie-brown-thanksgiving-movie-streaming-rcna181884
1212338244	20241127	202411	2024	2024.8959											CVL	HUNTER						CVL			1	042	042	04	1	1.9	3	1	3	1.05263157894736	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20241127144500	https://dailyprogress.com/news/state-regional/government-politics/virginia-youngkin-tax-tribute-pamunkey-indian-tribe/article_c59fc499-746e-5233-8d9c-b23778fbada4.html
1212338245	20241127	202411	2024	2024.8959											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	9.83213429256597	0								4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	20241127144500	https://www.birminghammail.co.uk/news/midlands-news/britains-best-plasterer-single-mum-30461523
1212338246	20241127	202411	2024	2024.8959											CVL	COLONIST						CVL			1	057	057	05	1	8.0	5	1	5	1.69133192389006	0								3	Plymouth Rock, Massachusetts, United States	US	USMA		41.9584	-70.662	615298	3	Plymouth Rock, Massachusetts, United States	US	USMA		41.9584	-70.662	615298	20241127144500	https://boingboing.net/2024/11/27/brown-university-just-returned-some-of-the-earliest-stolen-native-american-land.html
1212338247	20241127	202411	2024	2024.8959											EDU	STUDENT						EDU			1	040	040	04	1	1.0	10	1	10	2.7027027027027	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20241127144500	https://en.trend.az/business/it/3975953.html
1212338248	20241127	202411	2024	2024.8959											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	0.31948881789137	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20241127144500	https://www.yorkregion.com/news/york-regions-weather-highway-closures-and-top-stories-on-nov-27/article_41ef8834-77e4-589a-a390-41db34bb43ec.html
1212338249	20241127	202411	2024	2024.8959											EDU	STUDENT						EDU			0	051	051	05	1	3.4	10	1	10	0.76045627376426	0								1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	20241127144500	https://www.miragenews.com/small-acts-of-kindness-can-change-world-study-1366498/
1212338250	20241127	202411	2024	2024.8959											EUR	EUROPE	EUR								1	040	040	04	1	1.0	10	1	10	2.15285252960172	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241127144500	https://www.forbes.com/councils/forbestechcouncil/2024/11/27/the-state-of-ai-in-europe-balancing-responsibility-with-progress/
1212338251	20241127	202411	2024	2024.8959											EUR	EUROPE	EUR								0	042	042	04	1	1.9	10	1	10	-2.40963855421687	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20241127144500	https://www.freshplaza.com/north-america/article/9682476/messy-ending-to-south-africa-s-valencia-season/
1212338252	20241127	202411	2024	2024.8959											EUR	EUROPE	EUR								0	100	100	10	3	-5.0	10	1	10	2.15285252960172	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241127144500	https://www.forbes.com/councils/forbestechcouncil/2024/11/27/the-state-of-ai-in-europe-balancing-responsibility-with-progress/
1212338253	20241127	202411	2024	2024.8959											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	10	1	10	0.31645569620254	0								4	Burnham, Somerset, United Kingdom	UK	UKM3	40129	51.2417	-2.99528	-2591330	4	Burnham, Somerset, United Kingdom	UK	UKM3	40129	51.2417	-2.99528	-2591330	20241127144500	https://www.maldonandburnhamstandard.co.uk/news/national/24754472.pets-home-warns-profits-amid-subdued-consumer-demand/
1212338254	20241127	202411	2024	2024.8959											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	10	1	10	0.31545741324921	0								4	Highbridge, Somerset, United Kingdom	UK	UKM3	40129	51.2167	-2.98333	-2598645	4	Highbridge, Somerset, United Kingdom	UK	UKM3	40129	51.2167	-2.98333	-2598645	20241127144500	https://www.burnhamandhighbridgeweeklynews.co.uk/news/national/24754472.pets-home-warns-profits-amid-subdued-consumer-demand/
1212338255	20241127	202411	2024	2024.8959											GBR	UNITED KINGDOM	GBR								1	072	072	07	2	8.3	6	1	6	5.15021459227468	0								4	Northwich, Cheshire West and Chester, United Kingdom	UK	UKZ8	40099	53.2667	-2.5	-2604415	4	Northwich, Cheshire West and Chester, United Kingdom	UK	UKZ8	40099	53.2667	-2.5	-2604415	20241127144500	https://www.logisticsmanager.com/heritage-apparel-secures-hsbc-property-package/
1212338256	20241127	202411	2024	2024.8959											GOV	AUTHORITIES						GOV			0	013	013	01	1	0.4	10	1	10	-1.43240823634736	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241127144500	https://gothamist.com/news/kathy-hochul-donald-trump-new-york
1212338257	20241127	202411	2024	2024.8959											GOV	MAYOR						GOV			1	025	025	02	1	-0.3	10	1	10	2.5974025974026	0								0								0								20241127144500	https://www.chad.co.uk/news/politics/council/mansfield-district-council-chief-executive-announces-resignation-4885905
1212338258	20241127	202411	2024	2024.8959											GOV	CABINET						GOV			0	040	040	04	1	1.0	3	1	3	-1.79738562091503	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20241127144500	https://www.miragenews.com/nt-urged-to-keep-alcohol-floor-price-for-safety-1366524/
1212338259	20241127	202411	2024	2024.8959											GOV	MINIST						GOV			1	042	042	04	1	1.9	10	1	10	5.37634408602151	0								4	Kaziranga, Assam, India	IN	IN03	17593	26.6	93.4667	-2100208	4	Kaziranga, Assam, India	IN	IN03	17593	26.6	93.4667	-2100208	20241127144500	https://www.prokerala.com/news/articles/a1585116.html
