1217195413	20241223	202412	2024	2024.9671	BUS	COMPANY						BUS			GOV	MINIST						GOV			0	031	031	03	1	5.2	2	1	2	-8.30696202531646	4	Maitama, Nigeria (general), Nigeria	NI	NI00	191147	9.10306	7.49444	-2018513	4	Mambilla, Nigeria (general), Nigeria	NI	NI00	191241	6.51667	11.3667	-2018828	4	Maitama, Nigeria (general), Nigeria	NI	NI00	191147	9.10306	7.49444	-2018513	20241223124500	https://www.thecable.ng/yahaya-bello-olu-agunloye-hadi-sirika-seven-politically-exposed-persons-arraigned-in-2024/
1217195414	20241223	202412	2024	2024.9671	BUS	COMPANY						BUS			GOV	MINIST						GOV			0	112	112	11	3	-2.0	8	1	8	-8.30696202531646	4	Maitama, Nigeria (general), Nigeria	NI	NI00	191147	9.10306	7.49444	-2018513	4	Maitama, Nigeria (general), Nigeria	NI	NI00	191147	9.10306	7.49444	-2018513	4	Maitama, Nigeria (general), Nigeria	NI	NI00	191147	9.10306	7.49444	-2018513	20241223124500	https://www.thecable.ng/yahaya-bello-olu-agunloye-hadi-sirika-seven-politically-exposed-persons-arraigned-in-2024/
1217195415	20241223	202412	2024	2024.9671	BUS	COMPANY						BUS			GOV	MINIST						GOV			0	112	112	11	3	-2.0	2	1	2	-8.30696202531646	4	Maitama, Nigeria (general), Nigeria	NI	NI00	191147	9.10306	7.49444	-2018513	4	Mambilla, Nigeria (general), Nigeria	NI	NI00	191241	6.51667	11.3667	-2018828	4	Mambilla, Nigeria (general), Nigeria	NI	NI00	191241	6.51667	11.3667	-2018828	20241223124500	https://www.thecable.ng/yahaya-bello-olu-agunloye-hadi-sirika-seven-politically-exposed-persons-arraigned-in-2024/
1217195416	20241223	202412	2024	2024.9671	BUS	BUSINESS						BUS			IRN	TEHRAN	IRN								1	042	042	04	1	1.9	5	1	5	-7.75193798449613	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Netherlands	NL	NL		52.5	5.75	NL	20241223124500	https://nltimes.nl/2024/12/23/dutch-supermarket-chain-spar-accused-helping-iran-evade-sanctions
1217195417	20241223	202412	2024	2024.9671	BUS	BUSINESS						BUS			IRN	TEHRAN	IRN								1	042	042	04	1	1.9	2	1	2	-7.75193798449613	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20241223124500	https://nltimes.nl/2024/12/23/dutch-supermarket-chain-spar-accused-helping-iran-evade-sanctions
1217195418	20241223	202412	2024	2024.9671	BUS	COMPANY						BUS			LAB	EMPLOYEE						LAB			0	010	010	01	1	0.0	5	1	5	-3.44827586206896	3	Marion County, Indiana, United States	US	USIN	IN097	39.7684	-86.1555	450371	3	Marion County, Indiana, United States	US	USIN		39.7684	-86.1555	450371	3	Marion County, Indiana, United States	US	USIN		39.7684	-86.1555	450371	20241223124500	https://www.publicnewsservice.org/2024-12-23/mental-health/not-in-a-festive-mood-this-holiday-season-youre-not-alone/a94250-1
1217195419	20241223	202412	2024	2024.9671	BUS	COMPANY						BUS			LAB	EMPLOYEE						LAB			0	020	020	02	1	3.0	6	1	6	1.08616944243302	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20241223124500	https://www.publicnewsservice.org/2024-12-23/hunger-food-nutrition/hunger-concerns-on-wa-postsecondary-campuses-as-holidays-approach/a93970-1
1217195420	20241223	202412	2024	2024.9671	BUS	COMPANIES						BUS			MEX	MEXICO	MEX								0	042	042	04	1	1.9	1	1	1	-2.08816705336427	1	Japan	JA	JA		36	138	JA	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20241223124500	https://finance.yahoo.com/news/merger-between-nissan-honda-means-115441403.html
1217195421	20241223	202412	2024	2024.9671	BUS	COMPANIES						BUS			MEX	MEXICO	MEX								0	042	042	04	1	1.9	4	1	4	-2.08816705336427	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20241223124500	https://finance.yahoo.com/news/merger-between-nissan-honda-means-115441403.html
1217195422	20241223	202412	2024	2024.9671	BUS	COMPANIES						BUS			MEX	MEXICO	MEX								0	042	042	04	1	1.9	5	1	5	-2.08816705336427	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241223124500	https://finance.yahoo.com/news/merger-between-nissan-honda-means-115441403.html
1217195423	20241223	202412	2024	2024.9671	BUS	COMPANY						BUS			MNCUSA	COCA COLA	USA					MNC			1	010	010	01	1	0.0	10	1	10	4.47284345047924	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20241223124500	https://www.foodbev.com/news/coca-cola-to-acquire-australian-alcohol-brand-billson-s
1217195424	20241223	202412	2024	2024.9671	BUS	COMPANY						BUS			MOS	ISLAMIC				MOS					1	057	057	05	1	8.0	5	1	5	8.51063829787234	0								0								0								20241223124500	https://biztoc.com/x/9d7a932a5733422a
1217195425	20241223	202412	2024	2024.9671	BUS	INDUSTRY						BUS			TUR	TURKEY	TUR								1	010	010	01	1	0.0	4	1	4	-2.94117647058823	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20241223124500	https://www.hurriyetdailynews.com/crude-steel-production-at-3-million-tons-in-november-203921
1217195426	20241223	202412	2024	2024.9671	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	1.08616944243302	3	River Valley, Minnesota, United States	US	USMN	MN113	48.0202	-95.7822	654908	3	River Valley, Minnesota, United States	US	USMN		48.0202	-95.7822	654908	3	River Valley, Minnesota, United States	US	USMN		48.0202	-95.7822	654908	20241223124500	https://www.publicnewsservice.org/2024-12-23/hunger-food-nutrition/hunger-concerns-on-wa-postsecondary-campuses-as-holidays-approach/a93970-1
1217195427	20241223	202412	2024	2024.9671	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	1.08616944243302	3	River Valley, Minnesota, United States	US	USMN	MN113	48.0202	-95.7822	654908	3	River Valley, Minnesota, United States	US	USMN		48.0202	-95.7822	654908	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20241223124500	https://www.publicnewsservice.org/2024-12-23/hunger-food-nutrition/hunger-concerns-on-wa-postsecondary-campuses-as-holidays-approach/a93970-1
1217195428	20241223	202412	2024	2024.9671	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	4.78468899521531	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20241223124500	https://www.mynbc5.com/article/sled-dog-rides-vermont/63108305
1217195429	20241223	202412	2024	2024.9671	BUS	COMPANY						BUS			USA	VERMONT	USA								1	036	036	03	1	4.0	4	1	4	4.78468899521531	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20241223124500	https://www.mynbc5.com/article/sled-dog-rides-vermont/63108305
1217195430	20241223	202412	2024	2024.9671	BUS	COMPANY						BUS			USA	VERMONT	USA								1	051	051	05	1	3.4	8	1	8	4.78468899521531	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241223124500	https://www.mynbc5.com/article/sled-dog-rides-vermont/63108305
1217195431	20241223	202412	2024	2024.9671	CAN	CANADA	CAN																		0	010	010	01	1	0.0	2	1	2	3.33988212180747	4	Prince Albert, Saskatchewan, Canada	CA	CA11	154724	53.2	-105.75	-571717	0								4	Prince Albert, Saskatchewan, Canada	CA	CA11	154724	53.2	-105.75	-571717	20241223124500	https://www.cjme.com/2024/12/23/candles-cider-and-carols-revisiting-canadas-victorian-christmas-traditions/
1217195432	20241223	202412	2024	2024.9671	CAN	ONTARIO	CAN																		1	193	193	19	4	-10.0	10	1	10	-2.68817204301075	0								0								0								20241223124500	https://www.cbc.ca/news/canada/sudbury/wawa-shooting-severe-injuries-1.7416961
1217195433	20241223	202412	2024	2024.9671	CAN	CANADIAN	CAN								BUS	COMPANY						BUS			1	071	071	07	2	7.4	4	1	4	-1.88679245283018	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20241223124500	https://biztoc.com/x/1e5f7ed1b6fe9a5f
1217195434	20241223	202412	2024	2024.9671	CAN	CANADA	CAN								DEU	GERMANY	DEU								0	051	051	05	1	3.4	4	1	4	3.33988212180747	4	Prince Albert, Saskatchewan, Canada	CA	CA11	154724	53.2	-105.75	-571717	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20241223124500	https://www.cjme.com/2024/12/23/candles-cider-and-carols-revisiting-canadas-victorian-christmas-traditions/
1217195435	20241223	202412	2024	2024.9671	CAN	CANADA	CAN								USA	LOS ANGELES	USA								1	043	043	04	1	2.8	4	1	4	7.41687979539642	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20241223124500	https://www.perthnow.com.au/entertainment/celebrity/tom-green-engaged-c-17178758
1217195436	20241223	202412	2024	2024.9671	CANCOP	TORONTO	CAN					COP			GOVCOP	MAYOR						GOV	COP		0	020	020	02	1	3.0	3	1	3	-2.85929270127916	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241223124500	https://globalnews.ca/news/10930935/ontario-encampments-necessary-amid-lack-shelter-spaces/
1217195437	20241223	202412	2024	2024.9671	CANGOV	CANADIAN	CAN					GOV			BUS	COMPANY						BUS			1	071	071	07	2	7.4	6	1	6	-1.88679245283018	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20241223124500	https://biztoc.com/x/1e5f7ed1b6fe9a5f
1217195438	20241223	202412	2024	2024.9671	CHL	CHILE	CHL																		0	111	111	11	3	-2.0	5	1	5	2.06812652068126	4	Edenvale, Gauteng, South Africa	SF	SF06	77346	-26.1392	28.1658	-1225470	0								4	Edenvale, Gauteng, South Africa	SF	SF06	77346	-26.1392	28.1658	-1225470	20241223124500	https://www.thedrinksbusiness.com/2024/12/five-revelations-from-the-wine-trade-in-2024/
1217195439	20241223	202412	2024	2024.9671	CHN	CHINA	CHN																		0	010	010	01	1	0.0	2	1	2	-2.67715312862039	3	Eau Claire, Wisconsin, United States	US	USWI	WI035	44.8113	-91.4985	1564402	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241223124500	https://www.publicnewsservice.org/2024-12-23/consumer/how-to-skip-the-scams-this-holiday-season/a94274-1
1217195440	20241223	202412	2024	2024.9671	CHN	CHINA	CHN																		0	010	010	01	1	0.0	8	1	8	-2.67715312862039	1	China	CH	CH		35	105	CH	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241223124500	https://www.publicnewsservice.org/2024-12-23/consumer/how-to-skip-the-scams-this-holiday-season/a94274-1
1217195441	20241223	202412	2024	2024.9671	CHN	BEIJING	CHN																		0	120	120	12	3	-4.0	6	1	6	1.10192837465565	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241223124500	https://www.bignewsnetwork.com/news/274876762/xinhua-commentary-china-stands-committed-to-steady-development-of-china-us-ties
1217195442	20241223	202412	2024	2024.9671	CHN	BEIJING	CHN								CHNGOV	XI JINPING	CHN					GOV			1	030	030	03	1	4.0	10	1	10	1.10192837465565	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241223124500	https://www.bignewsnetwork.com/news/274876762/xinhua-commentary-china-stands-committed-to-steady-development-of-china-us-ties
1217195443	20241223	202412	2024	2024.9671	CHN	CHINA	CHN								GOV	PRESIDENT						GOV			1	0841	084	08	2	7.0	4	1	4	0	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241223124500	https://biztoc.com/x/87fdbca0c9eae625
1217195444	20241223	202412	2024	2024.9671	CHN	CHINA	CHN								MNCUSA	MATTEL	USA					MNC			0	143	143	14	3	-6.5	4	1	4	-2.7834008097166	4	Changan, Shaanxi, China	CH	CH26	13223	34.2583	108.929	-1931562	4	Changan, Shaanxi, China	CH	CH26	13223	34.2583	108.929	-1931562	4	Changan, Shaanxi, China	CH	CH26	13223	34.2583	108.929	-1931562	20241223124500	https://www.bigissue.com/news/employment/christmas-gifts-sweatshop-child-labour-factories/
1217195445	20241223	202412	2024	2024.9671	CHN	BEIJING	CHN								MYS	KUALA LUMPUR	MYS								0	043	043	04	1	2.8	4	1	4	-2.63683579704355	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20241223124500	https://www.thesun.co.uk/news/32379377/new-search-mh370-wrong-place-mystery/
1217195446	20241223	202412	2024	2024.9671	CHN	BEIJING	CHN								MYS	KUALA LUMPUR	MYS								0	043	043	04	1	2.8	1	1	1	-2.63683579704355	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20241223124500	https://www.thesun.co.uk/news/32379377/new-search-mh370-wrong-place-mystery/
1217195447	20241223	202412	2024	2024.9671	CHN	SHANGHAI	CHN								SGP	SINGAPORE	SGP								1	043	043	04	1	2.8	8	1	8	5.41310541310541	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20241223124500	https://eturbonews.com/diamond-princess-joins-sapphire-princess-in-singapore/
1217195448	20241223	202412	2024	2024.9671	CHN	BEIJING	CHN								USAGOV	JOE BIDEN	USA					GOV			1	040	040	04	1	1.0	10	1	10	1.10192837465565	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241223124500	https://www.bignewsnetwork.com/news/274876762/xinhua-commentary-china-stands-committed-to-steady-development-of-china-us-ties
1217195449	20241223	202412	2024	2024.9671	CHR	CHRISTIAN				CHR					GOV	MINIST OF FINANCE						GOV			1	042	042	04	1	1.9	10	1	10	9.25925925925926	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20241223124500	https://www.app.com.pk/photos-section/the-ministry-of-finance-government-of-pakistan-hosted-a-special-cake-cutting-ceremony-in-connection-with-celebration-of-the-occasion-of-christmas-by-the-christian-staff-of-the-finance-division-the/
1217195450	20241223	202412	2024	2024.9671	CHR	CHRISTIAN				CHR					PAK	ISLAMABAD	PAK								1	042	042	04	1	1.9	10	1	10	9.1743119266055	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20241223124500	https://www.app.com.pk/business/christmas-cake-cutting-ceremony-at-finance-division/
1217195451	20241223	202412	2024	2024.9671	COP	POLICE						COP													0	010	010	01	1	0.0	3	1	3	-3.44827586206896	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20241223124500	https://www.publicnewsservice.org/2024-12-23/mental-health/not-in-a-festive-mood-this-holiday-season-youre-not-alone/a94250-1
1217195452	20241223	202412	2024	2024.9671	COP	POLICE						COP													0	010	010	01	1	0.0	7	1	7	-3.44827586206896	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20241223124500	https://www.publicnewsservice.org/2024-12-23/mental-health/not-in-a-festive-mood-this-holiday-season-youre-not-alone/a94250-1
1217195453	20241223	202412	2024	2024.9671	COP	POLICE						COP													0	043	043	04	1	2.8	6	1	6	-6.36200716845878	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20241223124500	https://www.thecable.ng/olamide-thomas-fisayo-soyombo-and-the-rest-of-us/
1217195454	20241223	202412	2024	2024.9671	COP	POLICE						COP													0	043	043	04	1	2.8	4	1	4	-6.36200716845878	4	Bariga, Sokoto, Nigeria	NI	NI51	191023	12.1707	4.6466	-2002176	0								4	Bariga, Sokoto, Nigeria	NI	NI51	191023	12.1707	4.6466	-2002176	20241223124500	https://www.thecable.ng/olamide-thomas-fisayo-soyombo-and-the-rest-of-us/
1217195455	20241223	202412	2024	2024.9671	COP	PRISON						COP													1	043	043	04	1	2.8	3	1	3	-4.06189555125725	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	0								4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20241223124500	https://www.bristolpost.co.uk/news/bristol-news/jailed-bristol-grandmother-says-shes-9814063
1217195456	20241223	202412	2024	2024.9671	COP	DETECTIVE						COP													0	043	043	04	1	2.8	2	1	2	1.13864701942398	3	Haynesville, Texas, United States	US	USTX	TX485	34.0915	-98.9159	1358939	0								3	Haynesville, Texas, United States	US	USTX	TX485	34.0915	-98.9159	1358939	20241223124500	https://www.magnoliareporter.com/news_and_business/local_news/article_f73d5896-c10b-11ef-910e-e3f2d3d8c05d.html
1217195457	20241223	202412	2024	2024.9671	COP	POLICE						COP													0	120	120	12	3	-4.0	10	1	10	-3.44827586206896	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20241223124500	https://www.publicnewsservice.org/2024-12-23/mental-health/not-in-a-festive-mood-this-holiday-season-youre-not-alone/a94250-1
1217195458	20241223	202412	2024	2024.9671	COP	POLICE						COP													0	180	180	18	4	-9.0	10	1	10	-3.44827586206896	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20241223124500	https://www.publicnewsservice.org/2024-12-23/mental-health/not-in-a-festive-mood-this-holiday-season-youre-not-alone/a94250-1
1217195459	20241223	202412	2024	2024.9671	COP	POLICE						COP													0	180	180	18	4	-9.0	10	1	10	-3.44827586206896	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20241223124500	https://www.publicnewsservice.org/2024-12-23/mental-health/not-in-a-festive-mood-this-holiday-season-youre-not-alone/a94250-1
1217195460	20241223	202412	2024	2024.9671	COP	POLICE						COP			CRM	GANG						CRM			0	010	010	01	1	0.0	10	1	10	-6.52431791221827	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20241223124500	https://news.yahoo.com/news/violent-venezuelan-gang-tren-aragua-090027999.html
1217195461	20241223	202412	2024	2024.9671	COP	PRISON						COP			CRM	CRIMINAL						CRM			1	043	043	04	1	2.8	5	1	5	-2.86624203821656	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20241223124500	https://cineuropa.org/en/newsdetail/471622/
1217195462	20241223	202412	2024	2024.9671	COP	POLICE						COP			CRM	ROBBER						CRM			1	173	173	17	4	-5.0	2	1	2	-6.95652173913043	4	Saddar, Sindh, Pakistan	PK	PK05	40395	24.8602	67.0363	-2772950	4	Saddar, Sindh, Pakistan	PK	PK05	40395	24.8602	67.0363	-2772950	4	Saddar, Sindh, Pakistan	PK	PK05	40395	24.8602	67.0363	-2772950	20241223124500	https://www.app.com.pk/domestic/saddar-wah-police-arrest-two-robbers-bike-lifters/
1217195463	20241223	202412	2024	2024.9671	COP	POLICE						COP			CRM	GANG						CRM			0	173	173	17	4	-5.0	3	1	3	-6.52431791221827	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20241223124500	https://news.yahoo.com/news/violent-venezuelan-gang-tren-aragua-090027999.html
1217195464	20241223	202412	2024	2024.9671	COP	POLICE						COP			CRM	GANG						CRM			0	173	173	17	4	-5.0	3	1	3	-6.52431791221827	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20241223124500	https://news.yahoo.com/news/violent-venezuelan-gang-tren-aragua-090027999.html
1217195465	20241223	202412	2024	2024.9671	COP	PRISON						COP			CVL	CITIZEN						CVL			0	111	111	11	3	-2.0	6	1	6	-6.36200716845878	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20241223124500	https://www.thecable.ng/olamide-thomas-fisayo-soyombo-and-the-rest-of-us/
1217195466	20241223	202412	2024	2024.9671	COP	PRISON						COP			CVL	CITIZEN						CVL			0	111	111	11	3	-2.0	4	1	4	-6.36200716845878	4	Bariga, Sokoto, Nigeria	NI	NI51	191023	12.1707	4.6466	-2002176	4	Bariga, Sokoto, Nigeria	NI	NI51	191023	12.1707	4.6466	-2002176	4	Bariga, Sokoto, Nigeria	NI	NI51	191023	12.1707	4.6466	-2002176	20241223124500	https://www.thecable.ng/olamide-thomas-fisayo-soyombo-and-the-rest-of-us/
1217195467	20241223	202412	2024	2024.9671	COP	PRISON						COP			CVL	CITIZEN						CVL			0	130	130	13	3	-4.4	6	1	6	-6.36200716845878	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20241223124500	https://www.thecable.ng/olamide-thomas-fisayo-soyombo-and-the-rest-of-us/
1217195468	20241223	202412	2024	2024.9671	COP	PRISON						COP			CVL	CITIZEN						CVL			0	130	130	13	3	-4.4	4	1	4	-6.36200716845878	4	Bariga, Sokoto, Nigeria	NI	NI51	191023	12.1707	4.6466	-2002176	4	Bariga, Sokoto, Nigeria	NI	NI51	191023	12.1707	4.6466	-2002176	4	Bariga, Sokoto, Nigeria	NI	NI51	191023	12.1707	4.6466	-2002176	20241223124500	https://www.thecable.ng/olamide-thomas-fisayo-soyombo-and-the-rest-of-us/
1217195469	20241223	202412	2024	2024.9671	COP	POLICE						COP			CVL	CITIZEN						CVL			0	173	173	17	4	-5.0	6	1	6	-6.36200716845878	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20241223124500	https://www.thecable.ng/olamide-thomas-fisayo-soyombo-and-the-rest-of-us/
1217195470	20241223	202412	2024	2024.9671	COP	POLICE						COP			CVL	CITIZEN						CVL			0	173	173	17	4	-5.0	4	1	4	-6.36200716845878	4	Bariga, Sokoto, Nigeria	NI	NI51	191023	12.1707	4.6466	-2002176	4	Bariga, Sokoto, Nigeria	NI	NI51	191023	12.1707	4.6466	-2002176	4	Bariga, Sokoto, Nigeria	NI	NI51	191023	12.1707	4.6466	-2002176	20241223124500	https://www.thecable.ng/olamide-thomas-fisayo-soyombo-and-the-rest-of-us/
1217195471	20241223	202412	2024	2024.9671	COP	PRISON						COP			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-4.06189555125725	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20241223124500	https://www.bristolpost.co.uk/news/bristol-news/jailed-bristol-grandmother-says-shes-9814063
1217195472	20241223	202412	2024	2024.9671	COP	POLICE						COP			HLH	NURSE						HLH			0	010	010	01	1	0.0	5	1	5	-3.44827586206896	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20241223124500	https://www.publicnewsservice.org/2024-12-23/mental-health/not-in-a-festive-mood-this-holiday-season-youre-not-alone/a94250-1
1217195473	20241223	202412	2024	2024.9671	COP	POLICE OFFICER						COP			JUD	ADVOCATE						JUD			0	040	040	04	1	1.0	6	1	6	-0.90744101633394	1	United Kingdom	UK	UK		54	-4	UK	1	Libya	LY	LY		25	17	LY	1	United Kingdom	UK	UK		54	-4	UK	20241223124500	https://www.northern-times.co.uk/news/national/article/investigation-into-rogue-surgeon-eljamel-is-taking-far-too-long-lord-advocate-123869/
1217195474	20241223	202412	2024	2024.9671	COP	POLICE OFFICER						COP			JUD	ADVOCATE						JUD			0	040	040	04	1	1.0	4	1	4	-0.90744101633394	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241223124500	https://www.northern-times.co.uk/news/national/article/investigation-into-rogue-surgeon-eljamel-is-taking-far-too-long-lord-advocate-123869/
1217195475	20241223	202412	2024	2024.9671	COP	POLICE OFFICER						COP			JUD	ADVOCATE						JUD			0	046	046	04	1	7.0	6	1	6	-0.90744101633394	1	United Kingdom	UK	UK		54	-4	UK	1	Libya	LY	LY		25	17	LY	1	United Kingdom	UK	UK		54	-4	UK	20241223124500	https://www.northern-times.co.uk/news/national/article/investigation-into-rogue-surgeon-eljamel-is-taking-far-too-long-lord-advocate-123869/
