1214751943	20241210	202412	2024	2024.9315	DEU	GERMANY	DEU								IRN	IRAN	IRN								1	114	114	11	3	-2.0	2	1	2	-2.95857988165681	1	France	FR	FR		46	2	FR	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241210101500	https://www.aa.com.tr/en/europe/e3-nations-condemn-irans-increased-uranium-enrichment/3419685
1214751944	20241210	202412	2024	2024.9315	DEU	GERMANY	DEU								IRN	IRAN	IRN								1	114	114	11	3	-2.0	8	1	8	-2.95857988165681	1	Germany	GM	GM		51.5	10.5	GM	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20241210101500	https://www.aa.com.tr/en/europe/e3-nations-condemn-irans-increased-uranium-enrichment/3419685
1214751945	20241210	202412	2024	2024.9315	DEU	GERMANY	DEU								ITA	ITALY	ITA								1	090	090	09	2	-2.0	1	1	1	0.21008403361345	4	Wageningen, Gelderland, Netherlands	NL	NL03	22369	51.9733	5.66756	-2155207	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20241210101500	https://www.dutchnews.nl/2024/12/pfas-found-above-limits-in-water-bodies-in-nl-and-europe/
1214751946	20241210	202412	2024	2024.9315	DEU	GERMANY	DEU								ITA	ITALY	ITA								1	090	090	09	2	-2.0	4	1	4	0.21008403361345	1	Germany	GM	GM		51.5	10.5	GM	1	Italy	IT	IT		42.833333	12.833333	IT	1	Germany	GM	GM		51.5	10.5	GM	20241210101500	https://www.dutchnews.nl/2024/12/pfas-found-above-limits-in-water-bodies-in-nl-and-europe/
1214751947	20241210	202412	2024	2024.9315	DEU	GERMANY	DEU								MED	MEDIA						MED			0	042	042	04	1	1.9	1	1	1	-4.47185813415575	1	Germany	GM	GM		51.5	10.5	GM	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Poland	PL	PL		52	20	PL	20241210101500	https://www.dailymail.co.uk/news/article-14176861/Zelensky-reveals-400-000-Ukrainian-troops-killed-injured-war-Russia.html
1214751948	20241210	202412	2024	2024.9315	DEU	GERMANY	DEU								MED	MEDIA						MED			0	042	042	04	1	1.9	1	1	1	-4.47185813415575	1	Germany	GM	GM		51.5	10.5	GM	1	Russia	RS	RS		60	100	RS	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20241210101500	https://www.dailymail.co.uk/news/article-14176861/Zelensky-reveals-400-000-Ukrainian-troops-killed-injured-war-Russia.html
1214751949	20241210	202412	2024	2024.9315	DEU	GERMANY	DEU								MED	MEDIA						MED			0	100	100	10	3	-5.0	2	1	2	-4.47185813415575	1	Germany	GM	GM		51.5	10.5	GM	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Poland	PL	PL		52	20	PL	20241210101500	https://www.dailymail.co.uk/news/article-14176861/Zelensky-reveals-400-000-Ukrainian-troops-killed-injured-war-Russia.html
1214751950	20241210	202412	2024	2024.9315	DEU	GERMANY	DEU								MED	MEDIA						MED			0	100	100	10	3	-5.0	2	1	2	-4.47185813415575	1	Germany	GM	GM		51.5	10.5	GM	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20241210101500	https://www.dailymail.co.uk/news/article-14176861/Zelensky-reveals-400-000-Ukrainian-troops-killed-injured-war-Russia.html
1214751951	20241210	202412	2024	2024.9315	DEUEDU	GERMANY	DEU					EDU			EDU	SCHOOL						EDU			0	043	043	04	1	2.8	8	1	8	-3.22952710495963	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20241210101500	https://www.dw.com/en/syrians-in-germany-facts-figures-and-data/a-71007863
1214751952	20241210	202412	2024	2024.9315	DEUGOV	GERMANY	DEU					GOV			SYR	SYRIAN	SYR								0	013	013	01	1	0.4	1	1	1	-6.75909878682842	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20241210101500	https://www.aol.co.uk/news/uk-facilitate-return-refugees-syria-094124520.html
1214751953	20241210	202412	2024	2024.9315	DEUGOV	GERMANY	DEU					GOV			SYR	SYRIAN	SYR								0	013	013	01	1	0.4	1	1	1	-6.75909878682842	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20241210101500	https://www.aol.co.uk/news/uk-facilitate-return-refugees-syria-094124520.html
1214751954	20241210	202412	2024	2024.9315	DNKGRL	GREENLAND	DNK								CANGOV	OTTAWA	CAN					GOV			0	032	032	03	1	4.5	2	1	2	-0.54421768707483	4	Nuuk, Vestgrød, Greenland	GL	GL03	25042	64.1833	-51.75	-2084615	4	Nuuk, Vestgrød, Greenland	GL	GL03	25042	64.1833	-51.75	-2084615	4	Nuuk, Vestgrød, Greenland	GL	GL03	25042	64.1833	-51.75	-2084615	20241210101500	https://www.cbc.ca/news/politics/itk-raises-concerns-pierre-poilievre-santa-claus-post-1.7405435
1214751955	20241210	202412	2024	2024.9315	DNKGRL	GREENLAND	DNK								CANGOV	OTTAWA	CAN					GOV			0	032	032	03	1	4.5	8	1	8	-0.54421768707483	4	Nuuk, Vestgrød, Greenland	GL	GL03	25042	64.1833	-51.75	-2084615	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Nuuk, Vestgrød, Greenland	GL	GL03	25042	64.1833	-51.75	-2084615	20241210101500	https://www.cbc.ca/news/politics/itk-raises-concerns-pierre-poilievre-santa-claus-post-1.7405435
1214751956	20241210	202412	2024	2024.9315	EDU	UNIVERSITY						EDU													1	010	010	01	1	0.0	10	1	10	2.34986945169713	4	Tiruvannamalai, Tamil Nadu, India	IN	IN25	70255	12.2167	79.0667	-2113289	0								4	Tiruvannamalai, Tamil Nadu, India	IN	IN25	70255	12.2167	79.0667	-2113289	20241210101500	https://www.prokerala.com/news/articles/a1588903.html
1214751957	20241210	202412	2024	2024.9315	EDU	SCHOOL						EDU													1	010	010	01	1	0.0	10	1	10	0.27397260273973	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20241210101500	https://www.uexpress.com/life/sense-and-sensitivity/2024/12/10
1214751958	20241210	202412	2024	2024.9315	EDU	SCHOOL						EDU													0	015	015	01	1	0.0	10	1	10	-2.28215767634855	0								0								0								20241210101500	https://bulawayo24.com/news/national/248885
1214751959	20241210	202412	2024	2024.9315	EDU	STUDENT						EDU													1	020	020	02	1	3.0	10	1	10	1.06951871657754	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	0								4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	20241210101500	https://pakobserver.net/first-annual-paper-of-class-10-by-bise-rawalpindi-on-this-date/
1214751960	20241210	202412	2024	2024.9315	EDU	UNIVERSITY						EDU													0	020	020	02	1	3.0	10	1	10	-4.72636815920398	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20241210101500	https://www.dailymail.co.uk/news/article-14176859/Evacuations-Malibu-brush-fire-Pepperdine-University-campus.html
1214751961	20241210	202412	2024	2024.9315	EDU	STUDENT						EDU													0	042	042	04	1	1.9	2	1	2	5.20094562647754	4	Rathmore, South Tipperary, Ireland	EI	EI40	18305	52.3792	-7.85861	356344	0								4	Rathmore, South Tipperary, Ireland	EI	EI40	18305	52.3792	-7.85861	356344	20241210101500	https://www.independent.ie/regionals/kerry/south-kerry-news/kerry-student-on-winning-trip-to-europe-parliament-it-was-utterly-unforgettable/a413338140.html
1214751962	20241210	202412	2024	2024.9315	EDU	SCHOOL						EDU													0	042	042	04	1	1.9	5	1	5	-3.22952710495963	1	Syria	SY	SY		35	38	SY	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20241210101500	https://www.dw.com/en/syrians-in-germany-facts-figures-and-data/a-71007863
1214751963	20241210	202412	2024	2024.9315	EDU	STUDENT						EDU													1	051	051	05	1	3.4	6	1	6	5.75916230366492	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20241210101500	https://www.independent.com.mt/articles/2024-12-10/local-news/Ghajn-Centre-showcases-students-artworks-for-an-international-digital-exhibition-6736266408
1214751964	20241210	202412	2024	2024.9315	EDU	STUDENT						EDU													1	070	070	07	2	7.0	10	1	10	5.75916230366492	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20241210101500	https://www.independent.com.mt/articles/2024-12-10/local-news/Ghajn-Centre-showcases-students-artworks-for-an-international-digital-exhibition-6736266408
1214751965	20241210	202412	2024	2024.9315	EDU	STUDENT						EDU													1	090	090	09	2	-2.0	10	1	10	1.06951871657754	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	0								4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	20241210101500	https://pakobserver.net/first-annual-paper-of-class-10-by-bise-rawalpindi-on-this-date/
1214751966	20241210	202412	2024	2024.9315	EDU	UNIVERSITY						EDU													1	090	090	09	2	-2.0	6	1	6	-6.15384615384615	3	Los Angeles County, California, United States	US	USCA	CA037	34.3667	-118.201	277283	0								3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	20241210101500	https://smmirror.com/2024/12/breaking-news-mandatory-evacuations-ordered-at-midnight-as-franklin-fire-threatens-malibu/
1214751967	20241210	202412	2024	2024.9315	EDU	UNIVERSITY						EDU													1	090	090	09	2	-2.0	4	1	4	-6.15384615384615	3	Los Angeles County, California, United States	US	USCA	CA037	34.3667	-118.201	277283	0								2	California, United States	US	USCA		36.17	-119.746	CA	20241210101500	https://smmirror.com/2024/12/breaking-news-mandatory-evacuations-ordered-at-midnight-as-franklin-fire-threatens-malibu/
1214751968	20241210	202412	2024	2024.9315	EDU	SCHOOL						EDU													1	115	115	11	3	-2.0	1	1	1	-5.61555075593952	3	Akron, Ohio, United States	US	USOH	OH153	41.0814	-81.519	1064305	0								3	Akron, Ohio, United States	US	USOH	OH153	41.0814	-81.519	1064305	20241210101500	https://www.wkyc.com/article/news/education/akron-teachers-union-threatens-lawsuit-superintendent-michael-robinson-alleged-records-law-violations/95-ab631fe6-30b0-45ce-bf47-644bc0b0c484
1214751969	20241210	202412	2024	2024.9315	EDU	SCHOOL						EDU			CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	10	1	10	5.48387096774194	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20241210101500	https://www.insidermedia.com/news/midlands/g-f-tomlinson-completes-work-on-3.6m-leicestershire-medical-centre
1214751970	20241210	202412	2024	2024.9315	EDU	SCHOOL						EDU			DEUEDU	GERMANY	DEU					EDU			0	042	042	04	1	1.9	8	1	8	-3.22952710495963	1	Syria	SY	SY		35	38	SY	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	1	Syria	SY	SY		35	38	SY	20241210101500	https://www.dw.com/en/syrians-in-germany-facts-figures-and-data/a-71007863
1214751971	20241210	202412	2024	2024.9315	EDU	STUDENT						EDU			EUR	EUROPE	EUR								1	042	042	04	1	1.9	6	1	6	5.20094562647754	4	Rathmore, South Tipperary, Ireland	EI	EI40	18305	52.3792	-7.85861	356344	4	Rathmore, South Tipperary, Ireland	EI	EI40	18305	52.3792	-7.85861	356344	4	Rathmore, South Tipperary, Ireland	EI	EI40	18305	52.3792	-7.85861	356344	20241210101500	https://www.independent.ie/regionals/kerry/south-kerry-news/kerry-student-on-winning-trip-to-europe-parliament-it-was-utterly-unforgettable/a413338140.html
1214751972	20241210	202412	2024	2024.9315	EDU	COLLEGE						EDU			HLH	HOSPITAL						HLH			1	045	045	04	1	5.0	5	1	5	3.32681017612524	0								0								0								20241210101500	https://www.ghanaweb.com/GhanaHomePage/health/Doctor-advocates-specialised-care-for-premature-babies-1963422
1214751973	20241210	202412	2024	2024.9315	EDU	STUDENT						EDU			IRL	IRELAND	IRL								0	042	042	04	1	1.9	2	1	2	5.20094562647754	4	Rathmore, South Tipperary, Ireland	EI	EI40	18305	52.3792	-7.85861	356344	4	Rathmore, South Tipperary, Ireland	EI	EI40	18305	52.3792	-7.85861	356344	4	Rathmore, South Tipperary, Ireland	EI	EI40	18305	52.3792	-7.85861	356344	20241210101500	https://www.independent.ie/regionals/kerry/south-kerry-news/kerry-student-on-winning-trip-to-europe-parliament-it-was-utterly-unforgettable/a413338140.html
1214751974	20241210	202412	2024	2024.9315	EDU	SCHOOL						EDU			LAB	WORKER						LAB			1	0333	033	03	1	5.2	10	1	10	1.96629213483146	0								0								0								20241210101500	https://www.dailyrecord.co.uk/news/local-news/nhs-dumfries-galloway-bosses-urge-34280068
1214751975	20241210	202412	2024	2024.9315	EDU	SCHOOL						EDU			LAB	STAFF MEMBER						LAB			1	040	040	04	1	1.0	10	1	10	-2.28215767634855	0								0								0								20241210101500	https://bulawayo24.com/news/national/248885
1214751976	20241210	202412	2024	2024.9315	EDU	SCHOOL						EDU			LAB	STAFF MEMBER						LAB			1	112	112	11	3	-2.0	10	1	10	-2.28215767634855	0								0								0								20241210101500	https://bulawayo24.com/news/national/248885
1214751977	20241210	202412	2024	2024.9315	EDU	STUDENT						EDU			MLT	MALTA	MLT								1	141	141	14	3	-6.5	10	1	10	5.75916230366492	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20241210101500	https://www.independent.com.mt/articles/2024-12-10/local-news/Ghajn-Centre-showcases-students-artworks-for-an-international-digital-exhibition-6736266408
1214751978	20241210	202412	2024	2024.9315	EDU	UNIVERSITY						EDU			OPP	ACTIVIST						OPP			1	040	040	04	1	1.0	5	1	5	-3.2258064516129	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	20241210101500	https://www.pulse.ng/articles/news/peter-obi-meets-afe-babalola-gives-condition-to-drop-suit-against-dele-farotimi-2024121009370337635
1214751979	20241210	202412	2024	2024.9315	EDU	SCHOOL						EDU			SDN	SUDANESE	SDN								0	043	043	04	1	2.8	10	1	10	-0.521172638436481	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20241210101500	https://allafrica.com/stories/202412100005.html
1214751980	20241210	202412	2024	2024.9315	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	2.44941427050054	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20241210101500	https://www.eastvalleytribune.com/mesa-public-schools-runners-up-aired-their-views-too/article_bbe8e0f8-03ff-5d36-a792-1aca9f0624b8.html
1214751981	20241210	202412	2024	2024.9315	EGY	NASSER	EGY																		1	051	051	05	1	3.4	6	1	6	9.00900900900901	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20241210101500	http://thepeninsulaqatar.com/article/10/12/2024/al-abdulghani-motors-and-toyota-motor-corporation-celebrate-60-years-of-partnership
1214751982	20241210	202412	2024	2024.9315	EGY	NASSER	EGY								QAT	QATAR	QAT								1	051	051	05	1	3.4	2	1	2	9.00900900900901	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20241210101500	http://thepeninsulaqatar.com/article/10/12/2024/al-abdulghani-motors-and-toyota-motor-corporation-celebrate-60-years-of-partnership
1214751983	20241210	202412	2024	2024.9315	EGY	EGYPT	EGY								SAU	SAUDI ARABIA	SAU								0	111	111	11	3	-2.0	2	1	2	-4.15335463258786	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20241210101500	https://en.apa.az/asia/idf-spokesman-denies-israeli-troops-have-crossed-beyond-syria-buffer-zone-updated-455215
1214751984	20241210	202412	2024	2024.9315	EGYGOV	EGYPT	EGY					GOV			SYR	SYRIAN	SYR								1	010	010	01	1	0.0	2	1	2	-7.92580101180439	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20241210101500	https://www.aa.com.tr/en/middle-east/arab-countries-condemn-israels-seizure-of-buffer-zone-in-syria-s-golan-heights/3419658
1214751985	20241210	202412	2024	2024.9315	EGYGOV	EGYPT	EGY					GOV			SYR	SYRIAN	SYR								1	010	010	01	1	0.0	8	1	8	-7.92580101180439	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20241210101500	https://www.aa.com.tr/en/middle-east/arab-countries-condemn-israels-seizure-of-buffer-zone-in-syria-s-golan-heights/3419658
1214751986	20241210	202412	2024	2024.9315	ELI	KOFI ANNAN						ELI													0	010	010	01	1	0.0	5	1	5	-13.5398230088495	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	0								4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20241210101500	https://www.aa.com.tr/en/middle-east/syrias-baath-regime-decades-of-massacres-chemical-attacks-leave-lasting-scars/3419748
1214751987	20241210	202412	2024	2024.9315	ELI	ACTOR						ELI													1	020	020	02	1	3.0	2	1	2	-0.55248618784531	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20241210101500	https://www.independent.co.uk/arts-entertainment/tv/news/gemma-arterton-james-bond-replacement-strawberry-fields-b2661726.html
1214751988	20241210	202412	2024	2024.9315	ELI	ACTOR						ELI													1	100	100	10	3	-5.0	2	1	2	-3.08880308880309	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20241210101500	https://www.prokerala.com/news/articles/a1588888.html
1214751989	20241210	202412	2024	2024.9315	ELI	ACTOR						ELI			GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	1	1	1	-0.55248618784531	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20241210101500	https://www.independent.co.uk/arts-entertainment/tv/news/gemma-arterton-james-bond-replacement-strawberry-fields-b2661726.html
1214751990	20241210	202412	2024	2024.9315	ELI	ACTOR						ELI			GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	1	1	1	-0.55248618784531	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20241210101500	https://www.independent.co.uk/arts-entertainment/tv/news/gemma-arterton-james-bond-replacement-strawberry-fields-b2661726.html
1214751991	20241210	202412	2024	2024.9315	ELI	ACTOR						ELI			RUS	RUSSIA	RUS								0	020	020	02	1	3.0	9	1	9	-4.48307410795975	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20241210101500	https://www.aljazeera.com/news/2024/12/10/analysis-al-assads-downfall-has-upended-the-regional-balance-of-power
1214751992	20241210	202412	2024	2024.9315	ELI	ACTOR						ELI			RUS	RUSSIA	RUS								0	020	020	02	1	3.0	1	1	1	-4.48307410795975	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20241210101500	https://www.aljazeera.com/news/2024/12/10/analysis-al-assads-downfall-has-upended-the-regional-balance-of-power
1214751993	20241210	202412	2024	2024.9315	ELI	ACTOR						ELI			USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	1.49750415973377	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241210101500	https://www.independent.co.uk/arts-entertainment/tv/news/lisa-kudrow-friends-real-life-b2661716.html
1214751994	20241210	202412	2024	2024.9315	ELI	ACTOR						ELI			mnc	MANCHU			mnc						1	100	100	10	3	-5.0	8	1	8	-3.08880308880309	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20241210101500	https://www.prokerala.com/news/articles/a1588888.html
1214751995	20241210	202412	2024	2024.9315	ELIGOV	KOFI ANNAN						ELI	GOV		ELI	KOFI ANNAN						ELI			0	010	010	01	1	0.0	2	1	2	-13.5398230088495	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20241210101500	https://www.aa.com.tr/en/middle-east/syrias-baath-regime-decades-of-massacres-chemical-attacks-leave-lasting-scars/3419748
1214751996	20241210	202412	2024	2024.9315	ESP	SPAIN	ESP																		0	015	015	01	1	0.0	10	1	10	0.27397260273973	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20241210101500	https://www.uexpress.com/life/sense-and-sensitivity/2024/12/10
1214751997	20241210	202412	2024	2024.9315	ESP	MALAGA	ESP								SYR	SYRIA	SYR								1	010	010	01	1	0.0	5	1	5	-3.39539978094195	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20241210101500	https://www.surinenglish.com/malaga/syrians-living-malaga-celebrate-the-fall-assad-20241210080350-nt.html
1214751998	20241210	202412	2024	2024.9315	EUR	EUROPE	EUR																		0	0874	087	08	2	10.0	1	1	1	-7.41525423728813	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	0								4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20241210101500	https://www.dailymail.co.uk/news/article-14176803/UK-Syria-jihadis-security-services-extremists-Assad-collapse-ministers-asylum-claims.html
1214751999	20241210	202412	2024	2024.9315	EUR	EUROPE	EUR																		0	0874	087	08	2	10.0	4	1	4	-7.41525423728813	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20241210101500	https://www.dailymail.co.uk/news/article-14176803/UK-Syria-jihadis-security-services-extremists-Assad-collapse-ministers-asylum-claims.html
1214752000	20241210	202412	2024	2024.9315	EUR	EUROPE	EUR								ARE	UNITED ARAB EMIRATES	ARE								0	090	090	09	2	-2.0	2	1	2	2.08816705336427	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20241210101500	https://www.dw.com/en/dubai-chocolate-as-a-tasty-trend-goes-viral-who-owns-the-trademark/a-70987768
1214752001	20241210	202412	2024	2024.9315	EUR	EUROPE	EUR								EDU	STUDENT						EDU			1	043	043	04	1	2.8	6	1	6	5.20094562647754	4	Rathmore, South Tipperary, Ireland	EI	EI40	18305	52.3792	-7.85861	356344	4	Rathmore, South Tipperary, Ireland	EI	EI40	18305	52.3792	-7.85861	356344	4	Rathmore, South Tipperary, Ireland	EI	EI40	18305	52.3792	-7.85861	356344	20241210101500	https://www.independent.ie/regionals/kerry/south-kerry-news/kerry-student-on-winning-trip-to-europe-parliament-it-was-utterly-unforgettable/a413338140.html
1214752002	20241210	202412	2024	2024.9315	EUR	EUROPEAN	EUR								GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	3	1	3	0.29821073558648	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20241210101500	https://www.clevelandjewishnews.com/jns/wilders-netanyahu-has-done-more-to-combat-terror-since-oct-7-than-europe-in-seven/article_4c2b5916-0060-583c-b983-ed37e5dfc843.html
1214752003	20241210	202412	2024	2024.9315	EUR	EUROPE	EUR								GRC	GREECE	GRC								0	052	052	05	1	3.5	4	1	4	3.68098159509202	4	Parthenon, Perifereia Kentrikis Makedonias, Greece	GR	GR59	16697	40.1167	23.8167	-825722	4	Parthenon, Perifereia Kentrikis Makedonias, Greece	GR	GR59	16697	40.1167	23.8167	-825722	4	Parthenon, Perifereia Kentrikis Makedonias, Greece	GR	GR59	16697	40.1167	23.8167	-825722	20241210101500	https://greekreporter.com/2024/12/10/ambassador-tsunis-reflects-us-greece-relations/
1214752004	20241210	202412	2024	2024.9315	EUR	EUROPE	EUR								GRC	GREECE	GRC								0	052	052	05	1	3.5	1	1	1	3.68098159509202	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Parthenon, Perifereia Kentrikis Makedonias, Greece	GR	GR59	16697	40.1167	23.8167	-825722	4	Parthenon, Perifereia Kentrikis Makedonias, Greece	GR	GR59	16697	40.1167	23.8167	-825722	20241210101500	https://greekreporter.com/2024/12/10/ambassador-tsunis-reflects-us-greece-relations/
1214752005	20241210	202412	2024	2024.9315	EUR	EUROPEAN	EUR								IGOEUREEC	THE EU	EUR	EEC				IGO			0	020	020	02	1	3.0	10	1	10	3.09523809523809	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20241210101500	https://www.power-technology.com/news/eu-geothermal-energy/
